  0.311820596     -0.479189962    
  0.929228902     -0.623047471    
  0.678678095      -1.23139894    
   8.63670930E-02  -1.45653439    
 -0.181845531      -1.97852254    
   1.74790323E-02  -1.43271768    
   1.17905354E-02  -1.96179903    
 -0.402558833      -2.29949141    
 -0.478976876      -1.71002948    
  -1.00131822      -1.36001849    
  -1.49480164      -1.68280196    
  -2.11994553      -1.53700054    
  -1.59057653      -1.12948191    
  -2.09540939      -1.17477572    
  -2.60596609      -1.38731205    
  -2.84432435      -1.82709599    
  -2.33635783      -1.96974564    
  -2.47817802      -2.64187837    
  -2.39816904      -2.14187574    
  -2.46609163      -1.44542110    
  -1.96105659      -1.48627186    
  -1.57014763      -1.10883045    
  -2.23828745      -1.25658393    
  -1.65130174      -1.63439047    
  -2.17929149      -1.37542653    
  -1.94815707     -0.842930019    
  -1.38465023     -0.828423262    
  -2.01484442     -0.845544338    
  -2.04056287      -1.41855884    
  -1.55736923      -1.55621827    
  -1.66701329      -2.05588531    
  -1.27007532      -2.37405634    
 -0.655358195      -2.47076392    
  -4.79294658E-02  -2.69006038    
 -0.650156856      -2.93860078    
 -0.819998741      -2.43838549    
 -0.280015469      -2.57551718    
 -0.426012993      -2.02513504    
 -0.944415450      -2.09220314    
  -1.63407767      -2.01306915    
  -1.44250369      -2.53669214    
  -1.91965437      -2.82733774    
  -1.68081319      -2.37709570    
  -2.24924612      -2.41369510    
  -2.63770819      -2.80193853    
  -2.96322846      -2.22951889    
  -3.53110766      -2.12300611    
  -2.94622779      -2.08431029    
  -2.36691761      -1.74634910    
  -2.10390997      -1.15731394    
  -2.19221377      -1.77469385    
  -2.59297204      -2.27177119    
  -2.34031630      -1.79047024    
  -1.73237097      -1.89505768    
  -1.76391172      -2.43319273    
  -2.26425791      -2.12391496    
  -1.74292719      -2.12577963    
  -2.37169075      -2.18980694    
  -2.68068027      -1.71466827    
  -2.94921923      -1.13122630    
  -2.49428749      -1.38250279    
  -1.83767414      -1.27693391    
  -2.43084478     -0.947171688    
  -2.01327991     -0.671918750    
  -1.94100606      -1.33646894    
  -1.33111072      -1.64110994    
 -0.850632370      -1.21200097    
  -1.00290143     -0.611081898    
 -0.415523827     -0.420185566    
 -0.969667494     -0.698105514    
 -0.442732245     -0.895572424    
 -0.679301381     -0.422219932    
 -0.114575230     -0.234239906    
 -0.606677294       9.50062424E-02
 -0.160125718      0.399785787    
  0.303214788      0.645201087    
  0.695207596      0.153059334    
  0.540446699     -0.421464562    
  0.886919439       7.43624642E-02
   1.31430006     -0.185391799    
   1.07269657     -0.669273317    
  0.660513461     -0.303136170    
   1.01737761      0.260900348    
   1.11093962     -0.249311626    
  0.636741281      0.116049238    
  0.464331031      0.782898009    
 -0.110589862      0.830354035    
  -7.40325302E-02   1.49229193    
 -0.532110989       1.76709473    
  -8.45685415E-03   1.44579458    
  0.492642850       1.51831675    
  0.363692015      0.954330862    
  0.623367965      0.321627438    
  0.121404156      0.406652749    
 -0.282919258      0.731041491    
  0.156630576      0.252225101    
  0.686529398     -0.164829358    
   1.25065732     -0.427217603    
  0.586573720     -0.219658196    
   1.09611523     -0.313557029    
  0.931668937      0.172305197    
  0.854297578      0.713448048    
  0.580444276       1.18497729    
  0.991743624       1.49567008    
  0.453879714       1.59071076    
  0.836248577       1.97384608    
  0.725430071       2.52101684    
  0.279050201       3.02770972    
  0.534373879       3.58745146    
  0.924998581       3.09756827    
   1.01798725       3.70303679    
   1.43810225       3.33286190    
  0.835898578       3.32844996    
   1.38959312       3.60663462    
   1.46836662       4.28110409    
  0.981397688       4.75103855    
  0.797994077       4.09712744    
   1.43065250       4.13406420    
   1.28411913       4.80013752    
  0.929412484       4.41842031    
   1.54728329       4.30324459    
   2.08290958       4.41613007    
   2.58997726       4.17822647    
   2.80282807       4.63972139    
   3.33296752       4.63795948    
   2.73432684       4.34264183    
   2.59010434       3.71177721    
   2.18807936       3.25940704    
   2.25447631       2.63580847    
   1.57237732       2.74219632    
   1.48252332       3.26571083    
   1.57461274       3.93447542    
   2.04823041       4.27872896    
   1.71019506       3.87571406    
   2.03553939       3.33920383    
   2.18911266       3.84871483    
   1.64868367       3.86896586    
   1.53511822       3.25227213    
   2.13588715       3.32818770    
   2.03045344       3.82759476    
   1.42551649       3.50968313    
   1.99937570       3.71212697    
   2.00373220       3.13370061    
   1.54983997       2.91344500    
   1.89166331       2.48876476    
   1.60827446       1.99900591    
   1.02825558       1.79311395    
   1.49246705       2.13895726    
   1.14350951       2.70103502    
   1.31767476       2.06144285    
   1.56169260       1.51344717    
   1.92694128       2.08954191    
   1.92005825       2.66531110    
   1.48577499       2.38030005    
   1.64140475       1.82307720    
   2.16607499       2.18315268    
   1.50094414       2.18198061    
   1.86340439       2.56254482    
   1.36816049       2.45470309    
  0.987271011       2.92175794    
   1.02591455       3.48421407    
   1.64930665       3.80240250    
   1.78098571       3.29189897    
   2.41744924       3.47031832    
   2.95600772       3.35116863    
   3.43404531       3.70906878    
   3.19612288       3.23261833    
   3.11616826       3.83751750    
   3.27425790       4.40238333    
   2.81700873       3.87395787    
   2.64305878       3.36153197    
   2.43540382       2.76955652    
   2.78749228       2.32223964    
   2.11918139       2.51247191    
   2.48507071       3.01220345    
   2.96109271       3.32764745    
   2.34236073       3.27948737    
   2.64661574       3.68553066    
