   20.1391449       2.15727162    
   19.9135208       2.72520518    
   20.2022629       3.24523950    
   19.5511875       3.05531359    
   19.0159035       3.34767246    
   19.5616474       3.40704799    
   20.1102257       3.40148234    
   19.6159382       3.19474483    
   19.1083584       3.22319102    
   18.7762222       3.76615906    
   18.4177036       3.38406515    
   17.8447132       3.67184973    
   18.4989643       3.66275239    
   18.4525604       4.34543514    
   18.6462364       4.93495846    
   19.1911449       5.23878908    
   18.8330574       5.69487333    
   19.4785576       5.69780827    
   19.7375069       6.15818977    
   20.2785091       6.12257862    
   20.6011791       6.65634108    
   20.1163540       6.98572206    
   19.5743217       7.28229141    
   19.0834274       6.80178642    
   18.5743656       6.91386509    
   18.7767849       7.57139874    
   18.1713123       7.72485971    
   18.6453800       7.43610620    
   18.1688690       7.92432213    
   18.7380886       8.32152939    
   19.2211475       8.11048603    
   19.7977352       8.07401943    
   19.5331440       7.60431290    
   19.5115795       6.96580839    
   19.8648205       6.42100668    
   20.0341377       7.00457811    
   19.8119087       7.62188673    
   19.4788628       8.22566128    
   19.6065350       7.63543701    
   19.0342674       7.42123699    
   18.9456253       8.01531506    
   18.7588367       7.54679155    
   18.2728271       7.88955116    
   18.3106232       8.43697166    
   18.5609550       7.81192064    
   18.3963375       8.30624866    
   18.9700470       8.69313145    
   18.4885502       8.51910305    
   18.7277451       8.06193161    
   18.6280098       7.53906107    
   19.1629734       7.91465187    
   19.7804604       7.73779583    
   20.2807064       7.91483688    
   20.2204819       7.37210846    
   20.6428623       7.84715223    
   20.4463844       8.40011024    
   20.2056465       7.81979227    
   19.7373047       7.53801727    
   19.4300785       8.02472496    
   19.0336514       8.58366776    
   19.6673050       8.67033958    
   20.1335068       8.92975616    
   20.4142799       9.47138596    
   20.7615356       9.10138893    
   20.9026203       8.54753876    
   20.6468658       8.02229500    
   20.8300610       7.42379189    
   20.8356953       6.82488394    
   21.4253426       6.53626490    
   21.9502983       6.57677698    
   21.9712715       5.94920349    
   22.6110516       6.02518129    
   22.4503536       5.36739159    
   23.1117802       5.43589258    
   22.8308315       4.82969236    
   23.2902679       4.59507608    
   23.5681953       4.15763521    
   24.1183510       4.38491201    
   23.9668388       3.76066232    
   24.1731358       4.30345297    
   24.6644268       4.54303741    
   25.2920303       4.33565092    
   25.9310646       4.56518602    
   26.3124065       4.22591400    
   26.8339424       4.07493734    
   26.7169037       3.41377997    
   26.6383877       4.03824425    
   27.0049191       4.53223324    
   27.2037373       5.18829203    
   26.9871349       4.58199739    
   27.1688995       4.00226879    
