 -0.108846731      0.664220035    
  0.456027359      0.850077868    
  0.614000797       1.34479201    
  0.331898808       1.84687722    
  0.937831700       1.50506711    
   1.15126252       2.08066154    
   1.33561659       1.44577885    
   1.85260999       1.20953882    
   1.66345406       1.79898214    
   2.12936282       2.27488351    
   2.00470495       1.69230807    
   2.00616813       1.11319482    
   2.52971148      0.865781486    
   2.89377141      0.511260688    
   2.59942055       1.14175963    
   2.12623501       1.43467176    
   1.71822000       1.01826668    
   1.53830302       1.55883980    
   1.98167872       1.10748208    
   2.08633947      0.586195409    
   1.71739829       1.12250531    
   2.33785820       1.07198858    
   1.90985942      0.527069867    
   1.88457835       2.39820667E-02
   1.90487599     -0.492835939    
   2.44323015     -0.427134186    
   2.61584139      0.115162045    
   2.92870378     -0.352351964    
   3.23676443     -0.976643264    
   3.25628901      -1.53161585    
   3.39605618      -2.05469871    
   3.43030739      -2.68139005    
   3.18637490      -3.18127847    
   3.68086076      -2.97403836    
   3.31099272      -3.40639853    
   3.92702579      -3.45083642    
   4.19923687      -3.88491249    
   4.13445854      -4.41919756    
   4.76665545      -4.24678612    
   4.26717377      -4.52885389    
   4.28976583      -5.06841755    
   3.76089048      -5.33478737    
   3.95274425      -4.79240942    
   3.53252864      -4.31616831    
   4.05979156      -4.16693449    
   3.57134604      -3.98798537    
   4.17955637      -3.81593657    
   3.92900586      -3.21514845    
   4.38676786      -3.65495205    
   3.79913497      -3.67781472    
   4.04587030      -4.23505878    
   4.15614557      -4.84127188    
   4.32356787      -4.20800591    
   4.36109066      -4.85163927    
   4.02728033      -5.23402500    
   3.45789766      -5.47822666    
   4.13384533      -5.34344196    
   3.48235703      -5.27173901    
   3.15021896      -4.88620949    
   2.95886827      -5.51495075    
   2.45031929      -5.57108164    
   1.81320369      -5.70994043    
   1.89628971      -6.32543755    
   2.47203302      -6.29832554    
   2.65433979      -6.83241749    
   3.07017732      -6.50457001    
   3.59349847      -6.17726755    
   3.86574149      -6.61061907    
   3.69712734      -7.09781742    
   3.40085602      -6.63577843    
   2.88475108      -7.06110334    
   2.60128140      -7.56718016    
   2.86862707      -7.99827862    
   3.11997867      -7.45433235    
   3.03935575      -6.93999529    
   3.72768068      -6.90882111    
   3.13296795      -7.12323380    
   3.42384076      -6.63273335    
   4.04557228      -6.36454439    
   3.57997966      -5.95164871    
   4.17036247      -5.88297510    
   4.35958052      -5.37496948    
   4.70546818      -5.83641529    
   4.02403259      -5.73308659    
   3.85018182      -5.10885525    
   4.36682320      -4.70299864    
   4.75800514      -5.10644722    
   4.72002840      -5.76149750    
   4.03062630      -5.69860697    
   3.84290528      -6.22837496    
   3.32921433      -6.67543745    
   3.91848326      -6.30983257    
   4.44892454      -6.54699802    
   4.61436653      -7.04903650    
   3.97020507      -6.78930521    
   3.39731431      -6.78209829    
   3.86457491      -6.96880579    
   3.47124887      -7.31991577    
   2.90434313      -7.15023994    
   2.78348637      -7.73659706    
   2.54828787      -7.14448881    
   2.51184034      -6.63936281    
   3.02546692      -6.98403120    
   3.58687234      -7.21360397    
   4.04654741      -7.64767504    
   4.10880423      -7.03793478    
   3.79701686      -6.43033886    
   3.78407669      -5.86255264    
   4.09242678      -5.44896126    
   3.51801229      -5.41613245    
   3.19637442      -4.85135937    
   3.82428670      -4.84963989    
   3.53335834      -4.33004761    
   3.39564466      -4.92947674    
   2.71455479      -4.84044743    
   2.64275050      -4.16022968    
   1.99205410      -4.07124662    
   2.42809391      -3.66274786    
   3.02284169      -3.53024149    
   2.45341277      -3.63345098    
   2.63522935      -3.15434623    
   2.18072629      -3.49115181    
   1.66256118      -3.83522105    
   1.01564145      -3.58889365    
  0.732447982      -2.94987774    
   1.24715137      -2.70026731    
   1.17922354      -2.03368092    
  0.690416515      -2.32293916    
  0.448947787      -1.74703205    
  -3.85743682E-03  -2.07521844    
 -0.247961894      -1.47276437    
  -2.94588301E-02 -0.980868459    
  -6.70267642E-02  -1.56187308    
 -0.287273765     -0.966786623    
 -0.502757907     -0.359923899    
  0.126907468     -0.612772703    
 -0.318652034     -0.285563648    
 -0.340301484     -0.967654169    
  0.200016007     -0.577093661    
  0.519555867      -1.10732019    
   9.21949148E-02 -0.751211405    
  0.622021079     -0.447246820    
   1.16523230     -0.829438210    
  0.727677464     -0.289937884    
   1.22767174       4.89941873E-02
   1.70228994      0.392397910    
   2.32567787      0.253592551    
   2.13794851      0.793156683    
   1.58720183      0.893847287    
   1.01029348       1.12980402    
  0.546323478       1.35850966    
   1.22333658       1.53558028    
   1.33877230       2.02971816    
   1.03392637       2.65241456    
  0.797499180       3.15573835    
   1.35132384       3.17081571    
   1.76378131       2.72537422    
   1.78199112       2.13324118    
   1.37328768       1.82838857    
   1.35929263       1.16469181    
   1.88019323       1.39088869    
   2.15787506      0.939094245    
   2.04233503      0.259290963    
   2.04083371     -0.282363743    
   2.60520911     -0.388884008    
   1.94917357     -0.528823018    
   1.86190379      -1.11719286    
   1.30990195     -0.885522425    
   1.04265606      -1.32797062    
   1.48699248      -1.81275797    
   1.60535502      -2.47435999    
   1.08473277      -2.50295258    
  0.411287934      -2.51130176    
  0.966228664      -2.68917274    
   1.12846124      -2.08784628    
  0.479234070      -1.84533477    
  0.221791923      -2.36180019    
  0.822854996      -2.29281354    
   1.24804533      -2.71745420    
  0.823466361      -3.02084351    
  0.727422118      -2.37881660    
  0.206541479      -2.68087602    
   2.91740000E-02  -3.20296049    
 -0.600840807      -3.47730660    
 -0.176450029      -3.11541200    
 -0.489228666      -2.72126365    
   5.23214601E-02  -2.71442914    
 -0.407999545      -3.20502257    
 -0.634975135      -2.69055295    
  -1.06681955      -2.21318221    
 -0.847217858      -2.81402946    
 -0.401569575      -2.42339540    
 -0.955986202      -2.63201761    
  -1.44916236      -2.87534738    
  -1.93871319      -2.63148212    
  -2.35685682      -2.09592891    
  -2.04752684      -1.50850058    
  -1.48763204      -1.59567726    
 -0.923459828      -1.60463142    
  -1.45514941      -1.61650014    
  -1.47102797      -2.24347830    
  -1.97935724      -1.98462009    
  -1.32208300      -2.09818721    
  -1.74039328      -2.65290999    
  -1.20009243      -2.97862482    
 -0.943609953      -2.44200182    
 -0.970111728      -1.84106958    
  -1.62240696      -2.00533247    
  -2.22468591      -1.93097854    
  -1.99215221      -2.45011735    
  -1.91465938      -3.04499865    
  -1.64319098      -2.54237199    
  -1.47497308      -3.03544307    
 -0.849336863      -3.05173135    
 -0.363293409      -2.82751632    
  -1.25232234E-03  -2.41206145    
  0.555048466      -2.08978367    
  0.980081260      -2.57766294    
  0.840121925      -1.95129728    
  0.313017964      -2.34425735    
  0.871741235      -2.37897134    
  0.239490584      -2.62437487    
 -0.328371048      -2.92942739    
  0.226164669      -2.79319239    
  0.692552567      -2.27286363    
  0.932835400      -1.78702664    
   1.49069428      -1.61174655    
   1.98105013      -1.15985501    
   2.50246978      -1.46912491    
   2.24972248      -2.00744843    
   2.09100151      -1.38286257    
   1.55460393      -1.80888188    
   2.17441368      -1.86607075    
   1.64564395      -1.97624278    
   1.21319497      -2.37487245    
   1.41121686      -2.83693480    
   1.27029657      -2.34897828    
   1.79484642      -2.49951887    
   1.27304351      -2.53888512    
   1.07457221      -3.00345039    
   1.65164733      -2.83743620    
   1.55588198      -2.20231223    
   1.15259969      -1.65876961    
   1.80981445      -1.68983960    
   1.62227297      -1.13009477    
   2.12050247      -1.61566854    
   2.64343882      -1.96469617    
   2.26221514      -2.32300568    
   2.75307131      -2.80879426    
   2.47443628      -3.34251571    
   1.81207240      -3.48883629    
   1.67918205      -4.16975927    
   2.23794580      -4.00036716    
   2.75660992      -4.39807558    
   2.56322908      -3.77069235    
   2.63179278      -3.10865545    
   3.09744716      -3.42025304    
   2.79129171      -3.93986845    
   3.01261973      -4.45258617    
   2.74030209      -5.04040051    
   2.13168883      -5.31429243    
   2.31985617      -5.97250700    
   2.16742802      -6.48472452    
   2.47412229      -6.94406128    
   1.97729707      -7.15506935    
   2.10454917      -7.68863869    
   1.61138105      -7.34715366    
   2.29403186      -7.45182943    
   2.81386304      -7.27484894    
   2.64118314      -6.75389194    
   2.20436430      -6.39968061    
   1.59643960      -6.40176773    
   2.01194263      -5.89457226    
   2.39185691      -5.55737686    
   2.93121648      -5.43970156    
   2.38669610      -5.09785461    
   2.81065917      -5.49837112    
   2.19493628      -5.17854309    
   2.51911044      -5.61138487    
   2.58800912      -5.03767967    
   2.96603751      -5.41477680    
   3.53640866      -5.20596933    
   3.30637288      -4.57731104    
   3.17240548      -5.19694757    
   2.95672059      -5.73291826    
   3.34655046      -5.38242960    
   3.80739164      -5.85651350    
   4.35136175      -6.15185595    
   3.83420825      -6.24248648    
   4.32311726      -5.95319510    
   4.20135736      -6.51397467    
   4.68609190      -6.26028395    
   4.14276600      -6.06621552    
   4.64618349      -5.70669937    
   4.89963913      -6.16829920    
   4.29003048      -5.91483212    
   4.29256392      -6.42950821    
   4.42046404      -5.78212261    
   4.46777487      -6.28248692    
   4.95224667      -6.68366098    
   4.34978867      -6.40024090    
   3.83265448      -6.32674456    
   3.58931017      -5.75913239    
   3.61051702      -6.31822872    
   4.14710045      -6.66272926    
   3.96899199      -7.17277431    
   3.42412162      -7.06201077    
   3.56669283      -6.50424910    
   3.75869942      -7.11599255    
   3.60493255      -6.47788715    
   3.90705109      -6.91379070    
   4.07612085      -7.46604729    
   4.58348608      -7.60708952    
   5.25575113      -7.45368004    
   4.71715927      -7.72215939    
   4.23900223      -7.96166945    
   4.20923567      -7.34338236    
   4.13433504      -7.87447023    
   4.22456217      -7.34394836    
   3.66903853      -7.68098307    
   3.66710258      -8.24092770    
   4.19403219      -7.95611048    
   4.44979334      -7.32121134    
   4.37314844      -7.92585373    
   4.88598680      -8.15958309    
   5.24389505      -8.60742378    
   4.72510433      -9.01862621    
   4.45010042      -8.44229221    
   4.75365353      -8.92284966    
   4.40550280      -9.43552589    
   4.79857016      -9.98197269    
   5.17924738      -10.4985723    
   5.81246281      -10.5803528    
   6.36090088      -10.6867323    
   6.81777334      -10.9725132    
   6.28515244      -11.0949440    
   5.69294071      -11.0989571    
   5.20195436      -11.3104620    
   5.45051527      -10.7130051    
   4.83385801      -10.6100273    
   4.30001163      -10.3072290    
   4.10225153      -9.83376598    
   4.01211023      -9.31479359    
   3.75099754      -8.71596527    
   3.85931611      -8.12087631    
   4.39112997      -7.82874775    
   3.73375368      -7.71507502    
   3.65097833      -7.20016575    
   3.55317688      -6.60111952    
   3.39828801      -5.98804188    
   3.02032375      -6.49054384    
   2.82303095      -7.01338959    
   2.99191380      -7.65196323    
   3.46315885      -7.31320143    
   3.52212834      -7.87725353    
   2.92803407      -8.12425041    
   3.24535489      -7.53671026    
   2.85136366      -7.21158218    
   2.17669964      -7.30049515    
   1.68929398      -7.74947071    
   1.58963668      -7.23165798    
   1.49198389      -6.68735552    
  0.819153309      -6.56088591    
   1.30652237      -6.23514748    
   1.17461276      -6.79973269    
  0.586958051      -6.79711914    
  0.237530902      -7.36390924    
 -0.391107410      -7.53787661    
  -1.07695448      -7.67598009    
  -1.74998701      -7.57957172    
  -1.49026263      -8.05663967    
  -2.07280087      -8.26167297    
  -1.64301085      -7.97852135    
  -1.05634439      -8.33246422    
 -0.946341872      -7.77374887    
  -1.51311624      -7.99239635    
  -2.06241512      -8.15168095    
  -2.20397854      -7.63948822    
  -2.63950825      -8.09477615    
  -3.14624572      -7.98669004    
  -3.77338767      -8.24717140    
  -3.32049584      -8.72471523    
  -3.54569244      -9.17720795    
  -3.36170697      -9.71148300    
  -3.08748078      -10.2441921    
  -2.52115679      -10.2044449    
  -3.12965083      -10.4849815    
  -2.72083235      -10.7990828    
  -2.94469070      -10.1584549    
  -2.77146721      -9.60534191    
  -3.25990820      -9.26031017    
  -3.82809305      -8.92478561    
  -3.27721143      -8.96295547    
  -3.66377783      -9.41136551    
  -3.94015431      -9.94777107    
  -3.78692126      -10.4426107    
  -4.24239492      -10.0056648    
  -4.71765995      -9.60978317    
  -5.36584282      -9.79463291    
  -5.80585432      -10.1881409    
  -5.66481018      -10.7265224    
  -5.11623621      -10.9362717    
  -5.40700912      -11.5273113    
  -5.86208820      -11.7472887    
  -5.31355286      -11.6963692    
  -4.76708269      -11.9538460    
  -4.67721128      -11.3916731    
  -4.20988226      -11.0092573    
  -4.40758991      -10.3945818    
  -4.18795681      -10.9578123    
  -4.67667055      -11.1308355    
  -5.18004227      -10.9961243    
  -4.61963987      -11.0540123    
  -4.14988804      -10.8574324    
  -3.58026004      -10.7867699    
  -3.01254630      -11.1339970    
  -3.03326941      -10.6264725    
  -3.54247403      -10.6359453    
  -3.24967575      -10.0860519    
  -3.60664678      -10.5253220    
  -3.85849047      -10.9917412    
  -3.65099216      -10.4777184    
  -3.79596686      -11.0006418    
  -4.18873978      -11.5079517    
  -4.19752407      -12.1977129    
  -4.77422905      -12.0607758    
  -4.72312641      -11.4072962    
  -4.95436716      -11.8909063    
  -4.61553049      -11.4128036    
  -4.81458902      -10.8249674    
  -5.21890974      -11.3241167    
  -5.82059431      -11.4861803    
  -6.22029591      -11.1154881    
  -6.21651840      -10.6106186    
  -6.09080124      -10.0455885    
  -5.66195774      -10.3633499    
  -5.40583086      -9.91819096    
  -6.08621359      -9.76652718    
  -6.08143139      -9.18265152    
  -5.62470150      -8.69726181    
  -6.15648270      -9.08686829    
  -5.81150484      -9.47522640    
  -6.38315678      -9.41472816    
  -6.77771950      -9.00263500    
  -6.39382887      -9.37193680    
  -6.42648220      -8.77274990    
  -5.86918545      -9.13199234    
  -5.64796352      -9.64988613    
  -5.39593077      -9.16523361    
  -5.57058573      -9.78455257    
  -5.68151283      -9.19269085    
  -5.47774553      -8.70956612    
  -5.89430428      -9.11406040    
  -6.31997585      -9.62123013    
  -5.84948444      -9.95742226    
  -5.27104425      -9.72773933    
  -5.52452421      -10.3378258    
  -5.58255196      -10.8404493    
  -6.10396004      -10.7045326    
  -6.52978468      -10.2535248    
  -7.14794159      -10.2672815    
  -7.34079361      -10.8259554    
  -6.87222958      -11.3366804    
  -6.39771605      -11.6261978    
  -6.10676289      -11.0542517    
  -5.62244701      -10.8010798    
  -5.06749392      -10.9732151    
  -5.59965467      -10.9920025    
  -5.02753115      -11.2769356    
  -5.20304441      -10.7599545    
  -4.56690025      -10.4823122    
  -3.93731451      -10.3864708    
  -3.96273303      -10.9210806    
