     x              y              y-prima
   1.24500000       1.44498897      -2.48287344    
   1.25000000       1.43255663      -2.49006033    
   1.25500000       1.42008865      -2.49712658    
   1.25999999       1.40758562      -2.50407052    
   1.26499999       1.39504814      -2.51089072    
   1.26999998       1.38247693      -2.51758599    
   1.27499998       1.36987257      -2.52415490    
   1.27999997       1.35723567      -2.53059602    
   1.28499997       1.34456682      -2.53690791    
   1.28999996       1.33186674      -2.54308963    
   1.29499996       1.31913614      -2.54913950    
   1.29999995       1.30637562      -2.55505657    
   1.30499995       1.29358578      -2.56083941    
   1.30999994       1.28076744      -2.56648684    
   1.31499994       1.26792121      -2.57199764    
   1.31999993       1.25504768      -2.57737064    
   1.32500005       1.24214768      -2.58260489    
   1.33000004       1.22922182      -2.58769894    
   1.33500004       1.21627092      -2.59265184    
   1.34000003       1.20329559      -2.59746265    
   1.34500003       1.19029653      -2.60213017    
   1.35000002       1.17727447      -2.60665345    
   1.35500002       1.16423023      -2.61103153    
   1.36000001       1.15116441      -2.61526346    
   1.36500001       1.13807786      -2.61934829    
   1.37000000       1.12497115      -2.62328506    
   1.37500000       1.11184514      -2.62707305    
   1.38000000       1.09870064      -2.63071132    
   1.38499999       1.08553827      -2.63419914    
   1.38999999       1.07235885      -2.63753557    
   1.39499998       1.05916309      -2.64071989    
   1.39999998       1.04595184      -2.64375138    
   1.40499997       1.03272581      -2.64662933    
   1.40999997       1.01948583      -2.64935303    
   1.41499996       1.00623262      -2.65192199    
   1.41999996      0.992966890      -2.65433550    
   1.42499995      0.979689479      -2.65659308    
   1.42999995      0.966401219      -2.65869427    
   1.43499994      0.953102827      -2.66063833    
   1.43999994      0.939795077      -2.66242480    
   1.44499993      0.926478803      -2.66405344    
   1.45000005      0.913154781      -2.66552353    
   1.45500004      0.899823844      -2.66683483    
   1.46000004      0.886486709      -2.66798711    
   1.46500003      0.873144209      -2.66897988    
   1.47000003      0.859797180      -2.66981292    
   1.47500002      0.846446395      -2.67048597    
   1.48000002      0.833092630      -2.67099881    
   1.48500001      0.819736660      -2.67135119    
   1.49000001      0.806379378      -2.67154312    
   1.49500000      0.793021500      -2.67157435    
   1.50000000      0.779663861      -2.67144465    
   1.50500000      0.766307294      -2.67115402    
   1.50999999      0.752952576      -2.67070246    
   1.51499999      0.739600539      -2.67009020    
   1.51999998      0.726251960      -2.66931701    
   1.52499998      0.712907672      -2.66838288    
   1.52999997      0.699568450      -2.66728806    
   1.53499997      0.686235070      -2.66603255    
   1.53999996      0.672908366      -2.66461658    
   1.54499996      0.659589171      -2.66304040    
   1.54999995      0.646278262      -2.66130424    
   1.55499995      0.632976413      -2.65940809    
   1.55999994      0.619684458      -2.65735245    
   1.56499994      0.606403172      -2.65513754    
   1.56999993      0.593133330      -2.65276384    
   1.57499993      0.579875767      -2.65023160    
   1.58000004      0.566631258      -2.64754105    
   1.58500004      0.553400636      -2.64469290    
   1.59000003      0.540184617      -2.64168739    
   1.59500003      0.526984036      -2.63852525    
   1.60000002      0.513799667      -2.63520670    
   1.60500002      0.500632226      -2.63173246    
   1.61000001      0.487482578      -2.62810302    
   1.61500001      0.474351466      -2.62431884    
   1.62000000      0.461239666      -2.62038088    
   1.62500000      0.448147923      -2.61628938    
   1.63000000      0.435077012      -2.61204529    
   1.63499999      0.422027707      -2.60764933    
   1.63999999      0.409000754      -2.60310197    
   1.64499998      0.395996928      -2.59840417    
   1.64999998      0.383016974      -2.59355664    
   1.65499997      0.370061606      -2.58856010    
   1.65999997      0.357131600      -2.58341551    
   1.66499996      0.344227701      -2.57812357    
   1.66999996      0.331350625      -2.57268524    
   1.67499995      0.318501085      -2.56710124    
   1.67999995      0.305679828      -2.56137276    
   1.68499994      0.292887598      -2.55550051    
   1.68999994      0.280125082      -2.54948545    
   1.69499993      0.267392993      -2.54332852    
   1.69999993      0.254692048      -2.53703094    
   1.70500004      0.242022932      -2.53059363    
   1.71000004      0.229386345      -2.52401757    
   1.71500003      0.216782987      -2.51730371    
   1.72000003      0.204213545      -2.51045322    
   1.72500002      0.191678688      -2.50346708    
   1.73000002      0.179179102      -2.49634647    
   1.73500001      0.166715443      -2.48909259    
   1.74000001      0.154288396      -2.48170662    
   1.74500000      0.141898602      -2.47418952    
   1.75000000      0.129546717      -2.46654248    
   1.75500000      0.117233388      -2.45876670    
   1.75999999      0.104959257      -2.45086360    
   1.76499999       9.27249640E-02  -2.44283414    
   1.76999998       8.05311278E-02  -2.43467951    
   1.77499998       6.83783740E-02  -2.42640114    
   1.77999997       5.62673211E-02  -2.41800022    
   1.78499997       4.41985764E-02  -2.40947795    
   1.78999996       3.21727432E-02  -2.40083551    
   1.79499996       2.01904196E-02  -2.39207435    
   1.79999995       8.25219695E-03  -2.38319564    
   1.80499995      -3.64134158E-03  -2.37420058    
   1.80999994      -1.54896164E-02  -2.36509085    
   1.81499994      -2.72920579E-02  -2.35586739    
   1.81999993      -3.90481018E-02  -2.34653163    
   1.82499993      -5.07571883E-02  -2.33708501    
   1.82999992      -6.24187700E-02  -2.32752872    
   1.83500004      -7.40322992E-02  -2.31786418    
   1.84000003      -8.55972394E-02  -2.30809283    
   1.84500003      -9.71130580E-02  -2.29821610    
   1.85000002     -0.108579226      -2.28823519    
   1.85500002     -0.119995236      -2.27815127    
   1.86000001     -0.131360576      -2.26796603    
   1.86500001     -0.142674729      -2.25768065    
   1.87000000     -0.153937221      -2.24729681    
   1.87500000     -0.165147543      -2.23681569    
   1.88000000     -0.176305220      -2.22623849    
   1.88499999     -0.187409773      -2.21556687    
   1.88999999     -0.198460728      -2.20480204    
   1.89499998     -0.209457636      -2.19394565    
   1.89999998     -0.220400035      -2.18299890    
   1.90499997     -0.231287479      -2.17196321    
   1.90999997     -0.242119521      -2.16083980    
   1.91499996     -0.252895743      -2.14963031    
   1.91999996     -0.263615698      -2.13833594    
   1.92499995     -0.274278969      -2.12695837    
   1.92999995     -0.284885138      -2.11549878    
   1.93499994     -0.295433819      -2.10395861    
   1.93999994     -0.305924594      -2.09233904    
   1.94499993     -0.316357076      -2.08064175    
   1.94999993     -0.326730877      -2.06886792    
   1.95499992     -0.337045640      -2.05701900    
   1.96000004     -0.347300947      -2.04509616    
   1.96500003     -0.357496470      -2.03310108    
   1.97000003     -0.367631853      -2.02103496    
   1.97500002     -0.377706707      -2.00889897    
   1.98000002     -0.387720704      -1.99669468    
   1.98500001     -0.397673517      -1.98442340    
   1.99000001     -0.407564819      -1.97208655    
   1.99500000     -0.417394280      -1.95968533    
   2.00000000     -0.427161574      -1.94722104    
   2.00499988     -0.436866403      -1.93469512    
   2.00999999     -0.446508437      -1.92210877    
   2.01499987     -0.456087381      -1.90946329    
   2.01999998     -0.465602964      -1.89675999    
   2.02500010     -0.475054890      -1.88400018    
   2.02999997     -0.484442890      -1.87118518    
   2.03500009     -0.493766665      -1.85831618    
   2.03999996     -0.503025949      -1.84539437    
   2.04500008     -0.512220502      -1.83242118    
   2.04999995     -0.521350086      -1.81939769    
   2.05500007     -0.530414402      -1.80632520    
   2.05999994     -0.539413273      -1.79320490    
   2.06500006     -0.548346400      -1.78003800    
   2.06999993     -0.557213604      -1.76682568    
   2.07500005     -0.566014588      -1.75356925    
   2.07999992     -0.574749231      -1.74026978    
   2.08500004     -0.583417237      -1.72692835    
   2.08999991     -0.592018425      -1.71354628    
   2.09500003     -0.600552619      -1.70012462    
   2.09999990     -0.609019578      -1.68666458    
   2.10500002     -0.617419183      -1.67316723    
   2.10999990     -0.625751197      -1.65963364    
   2.11500001     -0.634015441      -1.64606500    
   2.11999989     -0.642211795      -1.63246226    
   2.12500000     -0.650340021      -1.61882663    
   2.12999988     -0.658399999      -1.60515904    
   2.13499999     -0.666391551      -1.59146070    
   2.13999987     -0.674314559      -1.57773256    
   2.14499998     -0.682168841      -1.56397557    
   2.14999986     -0.689954281      -1.55019093    
   2.15499997     -0.697670698      -1.53637946    
   2.16000009     -0.705318034      -1.52254224    
   2.16499996     -0.712896109      -1.50868022    
   2.17000008     -0.720404804      -1.49479437    
   2.17499995     -0.727844000      -1.48088562    
   2.18000007     -0.735213637      -1.46695483    
   2.18499994     -0.742513537      -1.45300305    
   2.19000006     -0.749743640      -1.43903112    
   2.19499993     -0.756903827      -1.42503989    
   2.20000005     -0.763994038      -1.41103029    
   2.20499992     -0.771014154      -1.39700329    
   2.21000004     -0.777964056      -1.38295960    
   2.21499991     -0.784843683      -1.36890006    
   2.22000003     -0.791652977      -1.35482562    
   2.22499990     -0.798391879      -1.34073699    
   2.23000002     -0.805060327      -1.32663500    
   2.23499990     -0.811658204      -1.31252038    
   2.24000001     -0.818185508      -1.29839396    
   2.24499989     -0.824642122      -1.28425658    
   2.25000000     -0.831028044      -1.27010882    
   2.25499988     -0.837343216      -1.25595152    
   2.25999999     -0.843587577      -1.24178541    
   2.26499987     -0.849761069      -1.22761118    
   2.26999998     -0.855863690      -1.21342945    
   2.27499986     -0.861895382      -1.19924104    
   2.27999997     -0.867856085      -1.18504643    
   2.28500009     -0.873745799      -1.17084646    
   2.28999996     -0.879564524      -1.15664160    
   2.29500008     -0.885312200      -1.14243257    
   2.29999995     -0.890988827      -1.12822008    
   2.30500007     -0.896594405      -1.11400461    
   2.30999994     -0.902128875      -1.09978676    
   2.31500006     -0.907592237      -1.08556712    
   2.31999993     -0.912984550      -1.07134616    
   2.32500005     -0.918305755      -1.05712450    
   2.32999992     -0.923555851      -1.04290271    
   2.33500004     -0.928734839      -1.02868128    
   2.33999991     -0.933842719      -1.01446068    
   2.34500003     -0.938879490      -1.00024152    
   2.34999990     -0.943845153     -0.986024201    
   2.35500002     -0.948739707     -0.971809208    
   2.35999990     -0.953563213     -0.957597017    
   2.36500001     -0.958315670     -0.943388045    
   2.36999989     -0.962997079     -0.929182768    
   2.37500000     -0.967607498     -0.914981544    
   2.37999988     -0.972146928     -0.900784850    
   2.38499999     -0.976615369     -0.886593044    
   2.38999987     -0.981012881     -0.872406542    
   2.39499998     -0.985339463     -0.858225703    
   2.39999986     -0.989595175     -0.844050884    
   2.40499997     -0.993780017     -0.829882443    
   2.41000009     -0.997894049     -0.815720737    
   2.41499996      -1.00193727     -0.801566064    
   2.42000008      -1.00590968     -0.787418723    
   2.42499995      -1.00981140     -0.773279071    
   2.43000007      -1.01364243     -0.759147346    
   2.43499994      -1.01740289     -0.745023906    
   2.44000006      -1.02109277     -0.730908990    
   2.44499993      -1.02471209     -0.716802835    
   2.45000005      -1.02826083     -0.702705681    
   2.45499992      -1.03173912     -0.688617826    
   2.46000004      -1.03514695     -0.674539447    
   2.46499991      -1.03848445     -0.660470784    
   2.47000003      -1.04175162     -0.646412075    
   2.47499990      -1.04494858     -0.632363439    
   2.48000002      -1.04807532     -0.618325114    
   2.48499990      -1.05113184     -0.604297280    
   2.49000001      -1.05411828     -0.590280116    
   2.49499989      -1.05703461     -0.576273739    
   2.50000000      -1.05988097     -0.562278330    
   2.50499988      -1.06265736     -0.548294008    
   2.50999999      -1.06536388     -0.534320951    
   2.51499987      -1.06800056     -0.520359218    
   2.51999998      -1.07056749     -0.506408930    
   2.52499986      -1.07306468     -0.492470205    
   2.52999997      -1.07549226     -0.478543133    
   2.53499985      -1.07785022     -0.464627773    
   2.53999996      -1.08013856     -0.450724214    
   2.54500008      -1.08235741     -0.436832517    
   2.54999995      -1.08450687     -0.422952741    
   2.55500007      -1.08658695     -0.409084916    
   2.55999994      -1.08859777     -0.395229101    
   2.56500006      -1.09053934     -0.381385326    
   2.56999993      -1.09241164     -0.367553592    
   2.57500005      -1.09421480     -0.353733927    
   2.57999992      -1.09594893     -0.339926332    
   2.58500004      -1.09761405     -0.326130807    
   2.58999991      -1.09921026     -0.312347353    
   2.59500003      -1.10073757     -0.298575938    
   2.59999990      -1.10219610     -0.284816533    
   2.60500002      -1.10358584     -0.271069109    
   2.60999990      -1.10490680     -0.257333606    
   2.61500001      -1.10615921     -0.243609995    
   2.61999989      -1.10734296     -0.229898214    
   2.62500000      -1.10845816     -0.216198191    
   2.62999988      -1.10950494     -0.202509865    
   2.63499999      -1.11048329     -0.188833147    
   2.63999987      -1.11139333     -0.175167963    
   2.64499998      -1.11223507     -0.161514223    
   2.64999986      -1.11300850     -0.147871822    
   2.65499997      -1.11371374     -0.134240657    
   2.65999985      -1.11435091     -0.120620608    
   2.66499996      -1.11492002     -0.107011564    
   2.67000008      -1.11542106      -9.34133977E-02
   2.67499995      -1.11585414      -7.98259750E-02
   2.68000007      -1.11621928      -6.62491620E-02
   2.68499994      -1.11651659      -5.26828095E-02
   2.69000006      -1.11674607      -3.91267687E-02
   2.69499993      -1.11690784      -2.55808868E-02
   2.70000005      -1.11700189      -1.20449997E-02
   2.70499992      -1.11702836       1.48106006E-03
   2.71000004      -1.11698711       1.49974646E-02
   2.71499991      -1.11687839       2.85043959E-02
   2.72000003      -1.11670208       4.20020372E-02
   2.72499990      -1.11645830       5.54905795E-02
   2.73000002      -1.11614716       6.89702183E-02
   2.73499990      -1.11576867       8.24411511E-02
   2.74000001      -1.11532283       9.59035903E-02
   2.74499989      -1.11480963      0.109357744    
   2.75000000      -1.11422920      0.122803830    
   2.75499988      -1.11358154      0.136242077    
   2.75999999      -1.11286676      0.149672702    
   2.76499987      -1.11208487      0.163095936    
   2.76999998      -1.11123586      0.176512018    
   2.77499986      -1.11031973      0.189921200    
   2.77999997      -1.10933661      0.203323722    
   2.78499985      -1.10828650      0.216719821    
   2.78999996      -1.10716939      0.230109766    
   2.79500008      -1.10598540      0.243493825    
   2.79999995      -1.10473454      0.256872237    
   2.80500007      -1.10341680      0.270245284    
   2.80999994      -1.10203218      0.283613265    
   2.81500006      -1.10058069      0.296976417    
   2.81999993      -1.09906244      0.310335040    
   2.82500005      -1.09747744      0.323689401    
   2.82999992      -1.09582555      0.337039828    
   2.83500004      -1.09410703      0.350386590    
   2.83999991      -1.09232175      0.363729984    
   2.84500003      -1.09046972      0.377070308    
   2.84999990      -1.08855104      0.390407890    
   2.85500002      -1.08656561      0.403742999    
   2.85999990      -1.08451355      0.417075992    
   2.86500001      -1.08239484      0.430407166    
   2.86999989      -1.08020949      0.443736851    
   2.87500000      -1.07795751      0.457065344    
   2.87999988      -1.07563889      0.470393002    
   2.88499999      -1.07325363      0.483720124    
   2.88999987      -1.07080173      0.497047067    
   2.89499998      -1.06828320      0.510374188    
   2.89999986      -1.06569803      0.523701787    
   2.90499997      -1.06304622      0.537030220    
   2.90999985      -1.06032777      0.550359845    
   2.91499996      -1.05754268      0.563691020    
   2.92000008      -1.05469084      0.577024102    
   2.92499995      -1.05177236      0.590359449    
   2.93000007      -1.04878724      0.603697419    
   2.93499994      -1.04573536      0.617038369    
   2.94000006      -1.04261684      0.630382657    
   2.94499993      -1.03943157      0.643730640    
   2.95000005      -1.03617954      0.657082736    
   2.95499992      -1.03286076      0.670439303    
   2.96000004      -1.02947521      0.683800697    
   2.96499991      -1.02602279      0.697167277    
   2.97000003      -1.02250350      0.710539460    
   2.97499990      -1.01891732      0.723917663    
   2.98000002      -1.01526427      0.737302244    
   2.98499990      -1.01154423      0.750693619    
   2.99000001      -1.00775731      0.764092147    
   2.99499989      -1.00390339      0.777498245    
   3.00000000     -0.999982357      0.790912330    
