     x              y              y-prima
   1.31499994       1.32282805      -2.37393713    
   1.31999993       1.31094599      -2.37887383    
   1.32500005       1.29903948      -2.38368940    
   1.33000004       1.28710926      -2.38838291    
   1.33500004       1.27515590      -2.39295316    
   1.34000003       1.26318002      -2.39739919    
   1.34500003       1.25118220      -2.40172029    
   1.35000002       1.23916304      -2.40591550    
   1.35500002       1.22712326      -2.40998363    
   1.36000001       1.21506345      -2.41392422    
   1.36500001       1.20298421      -2.41773605    
   1.37000000       1.19088626      -2.42141867    
   1.37500000       1.17877018      -2.42497110    
   1.38000000       1.16663671      -2.42839241    
   1.38499999       1.15448642      -2.43168211    
   1.38999999       1.14232004      -2.43483925    
   1.39499998       1.13013828      -2.43786335    
   1.39999998       1.11794174      -2.44075346    
   1.40499997       1.10573101      -2.44350910    
   1.40999997       1.09350681      -2.44612956    
   1.41499996       1.08126986      -2.44861436    
   1.41999996       1.06902087      -2.45096278    
   1.42499995       1.05676043      -2.45317435    
   1.42999995       1.04448926      -2.45524836    
   1.43499994       1.03220809      -2.45718455    
   1.43999994       1.01991761      -2.45898223    
   1.44499993       1.00761855      -2.46064115    
   1.45000005      0.995311499      -2.46216059    
   1.45500004      0.982997179      -2.46354032    
   1.46000004      0.970676303      -2.46477985    
   1.46500003      0.958349586      -2.46587896    
   1.47000003      0.946017742      -2.46683741    
   1.47500002      0.933681428      -2.46765471    
   1.48000002      0.921341419      -2.46833062    
   1.48500001      0.908998370      -2.46886492    
   1.49000001      0.896652997      -2.46925735    
   1.49500000      0.884306014      -2.46950769    
   1.50000000      0.871958137      -2.46961570    
   1.50500000      0.859610081      -2.46958137    
   1.50999999      0.847262561      -2.46940446    
   1.51499999      0.834916294      -2.46908498    
   1.51999998      0.822571993      -2.46862292    
   1.52499998      0.810230315      -2.46801805    
   1.52999997      0.797892034      -2.46727061    
   1.53499997      0.785557866      -2.46638036    
   1.53999996      0.773228467      -2.46534729    
   1.54499996      0.760904610      -2.46417165    
   1.54999995      0.748587012      -2.46285343    
   1.55499995      0.736276329      -2.46139288    
   1.55999994      0.723973334      -2.45978999    
   1.56499994      0.711678684      -2.45804501    
   1.56999993      0.699393094      -2.45615792    
   1.57499993      0.687117338      -2.45412922    
   1.58000004      0.674852073      -2.45195889    
   1.58500004      0.662598014      -2.44964743    
   1.59000003      0.650355875      -2.44719505    
   1.59500003      0.638126314      -2.44460201    
   1.60000002      0.625910103      -2.44186854    
   1.60500002      0.613707900      -2.43899512    
   1.61000001      0.601520419      -2.43598223    
   1.61500001      0.589348316      -2.43283010    
   1.62000000      0.577192307      -2.42953920    
   1.62500000      0.565053105      -2.42611003    
   1.63000000      0.552931428      -2.42254281    
   1.63499999      0.540827930      -2.41883826    
   1.63999999      0.528743267      -2.41499686    
   1.64499998      0.516678154      -2.41101933    
   1.64999998      0.504633307      -2.40690589    
   1.65499997      0.492609352      -2.40265727    
   1.65999997      0.480606973      -2.39827418    
   1.66499996      0.468626827      -2.39375710    
   1.66999996      0.456669599      -2.38910675    
   1.67499995      0.444735974      -2.38432360    
   1.67999995      0.432826579      -2.37940860    
   1.68499994      0.420942098      -2.37436223    
   1.68999994      0.409083188      -2.36918521    
   1.69499993      0.397250473      -2.36387849    
   1.69999993      0.385444611      -2.35844254    
   1.70500004      0.373666257      -2.35287833    
   1.71000004      0.361916035      -2.34718657    
   1.71500003      0.350194603      -2.34136820    
   1.72000003      0.338502556      -2.33542395    
   1.72500002      0.326840550      -2.32935452    
   1.73000002      0.315209210      -2.32316089    
   1.73500001      0.303609133      -2.31684399    
   1.74000001      0.292040974      -2.31040454    
   1.74500000      0.280505300      -2.30384350    
   1.75000000      0.269002736      -2.29716182    
   1.75500000      0.257533878      -2.29036045    
   1.75999999      0.246099323      -2.28344035    
   1.76499999      0.234699667      -2.27640224    
   1.76999998      0.223335490      -2.26924729    
   1.77499998      0.212007388      -2.26197648    
   1.77999997      0.200715929      -2.25459075    
   1.78499997      0.189461678      -2.24709105    
   1.78999996      0.178245202      -2.23947859    
   1.79499996      0.167067081      -2.23175406    
   1.79999995      0.155927852      -2.22391891    
   1.80499995      0.144828081      -2.21597385    
   1.80999994      0.133768305      -2.20792007    
   1.81499994      0.122749068      -2.19975853    
   1.81999993      0.111770906      -2.19149041    
   1.82499993      0.100834347      -2.18311667    
   1.82999992       8.99399146E-02  -2.17463851    
   1.83500004       7.90881366E-02  -2.16605711    
   1.84000003       6.82795197E-02  -2.15737343    
   1.84500003       5.75145744E-02  -2.14858842    
   1.85000002       4.67938036E-02  -2.13970351    
   1.85500002       3.61177064E-02  -2.13071966    
   1.86000001       2.54867729E-02  -2.12163806    
   1.86500001       1.49014890E-02  -2.11245966    
   1.87000000       4.36233636E-03  -2.10318565    
   1.87500000      -6.13020919E-03  -2.09381747    
   1.88000000      -1.65756810E-02  -2.08435583    
   1.88499999      -2.69736126E-02  -2.07480216    
   1.88999999      -3.73235494E-02  -2.06515765    
   1.89499998      -4.76250388E-02  -2.05542326    
   1.89999998      -5.78776337E-02  -2.04560018    
   1.90499997      -6.80808946E-02  -2.03568959    
   1.90999997      -7.82343820E-02  -2.02569270    
   1.91499996      -8.83376747E-02  -2.01561069    
   1.91999996      -9.83903483E-02  -2.00544453    
   1.92499995     -0.108391985      -1.99519551    
   1.92999995     -0.118342169      -1.98486483    
   1.93499994     -0.128240496      -1.97445369    
   1.93999994     -0.138086572      -1.96396315    
   1.94499993     -0.147880003      -1.95339441    
   1.94999993     -0.157620385      -1.94274855    
   1.95499992     -0.167307347      -1.93202686    
   1.96000004     -0.176940516      -1.92123044    
   1.96500003     -0.186519518      -1.91036046    
   1.97000003     -0.196043998      -1.89941800    
   1.97500002     -0.205513582      -1.88840425    
   1.98000002     -0.214927927      -1.87732041    
   1.98500001     -0.224286675      -1.86616755    
   1.99000001     -0.233589485      -1.85494685    
   1.99500000     -0.242836028      -1.84365952    
   2.00000000     -0.252025962      -1.83230650    
   2.00499988     -0.261158973      -1.82088912    
   2.00999999     -0.270234734      -1.80940843    
   2.01499987     -0.279252946      -1.79786551    
   2.01999998     -0.288213283      -1.78626156    
   2.02500010     -0.297115445      -1.77459753    
   2.02999997     -0.305959135      -1.76287472    
   2.03500009     -0.314744085      -1.75109410    
   2.03999996     -0.323469996      -1.73925674    
   2.04500008     -0.332136571      -1.72736382    
   2.04999995     -0.340743542      -1.71541643    
   2.05500007     -0.349290639      -1.70341551    
   2.05999994     -0.357777596      -1.69136226    
   2.06500006     -0.366204172      -1.67925763    
   2.06999993     -0.374570101      -1.66710281    
   2.07500005     -0.382875115      -1.65489876    
   2.07999992     -0.391119003      -1.64264655    
   2.08500004     -0.399301499      -1.63034713    
   2.08999991     -0.407422394      -1.61800158    
   2.09500003     -0.415481448      -1.60561085    
   2.09999990     -0.423478425      -1.59317601    
   2.10500002     -0.431413114      -1.58069801    
   2.10999990     -0.439285308      -1.56817794    
   2.11500001     -0.447094798      -1.55561662    
   2.11999989     -0.454841405      -1.54301512    
   2.12500000     -0.462524891      -1.53037441    
   2.12999988     -0.470145077      -1.51769543    
   2.13499999     -0.477701783      -1.50497901    
   2.13999987     -0.485194802      -1.49222624    
   2.14499998     -0.492623985      -1.47943795    
   2.14999986     -0.499989122      -1.46661508    
   2.15499997     -0.507290065      -1.45375848    
   2.16000009     -0.514526665      -1.44086909    
   2.16499996     -0.521698713      -1.42794776    
   2.17000008     -0.528806090      -1.41499543    
   2.17499995     -0.535848618      -1.40201294    
   2.18000007     -0.542826176      -1.38900113    
   2.18499994     -0.549738586      -1.37596083    
   2.19000006     -0.556585729      -1.36289287    
   2.19499993     -0.563367486      -1.34979796    
   2.20000005     -0.570083678      -1.33667707    
   2.20499992     -0.576734185      -1.32353091    
   2.21000004     -0.583318949      -1.31036031    
   2.21499991     -0.589837790      -1.29716599    
   2.22000003     -0.596290588      -1.28394878    
   2.22499990     -0.602677226      -1.27070940    
   2.23000002     -0.608997643      -1.25744867    
   2.23499990     -0.615251720      -1.24416721    
   2.24000001     -0.621439338      -1.23086584    
   2.24499989     -0.627560377      -1.21754515    
   2.25000000     -0.633614779      -1.20420599    
   2.25499988     -0.639602423      -1.19084895    
   2.25999999     -0.645523250      -1.17747474    
   2.26499987     -0.651377141      -1.16408396    
   2.26999998     -0.657164037      -1.15067732    
   2.27499986     -0.662883878      -1.13725543    
   2.27999997     -0.668536544      -1.12381899    
   2.28500009     -0.674122036      -1.11036849    
   2.28999996     -0.679640234      -1.09690464    
   2.29500008     -0.685091078      -1.08342803    
   2.29999995     -0.690474510      -1.06993926    
   2.30500007     -0.695790470      -1.05643892    
   2.30999994     -0.701038897      -1.04292750    
   2.31500006     -0.706219733      -1.02940559    
   2.31999993     -0.711332917      -1.01587379    
   2.32500005     -0.716378450      -1.00233257    
   2.32999992     -0.721356213     -0.988782406    
   2.33500004     -0.726266205     -0.975223899    
   2.33999991     -0.731108427     -0.961657524    
   2.34500003     -0.735882759     -0.948083699    
   2.34999990     -0.740589201     -0.934502959    
   2.35500002     -0.745227754     -0.920915782    
   2.35999990     -0.749798357     -0.907322645    
   2.36500001     -0.754300952     -0.893723905    
   2.36999989     -0.758735538     -0.880120039    
   2.37500000     -0.763102114     -0.866511524    
   2.37999988     -0.767400622     -0.852898717    
   2.38499999     -0.771631062     -0.839282036    
   2.38999987     -0.775793433     -0.825661838    
   2.39499998     -0.779887676     -0.812038541    
   2.39999986     -0.783913791     -0.798412502    
   2.40499997     -0.787871778     -0.784784079    
   2.41000009     -0.791761637     -0.771153629    
   2.41499996     -0.795583308     -0.757521451    
   2.42000008     -0.799336851     -0.743887901    
   2.42499995     -0.803022206     -0.730253339    
   2.43000007     -0.806639373     -0.716618001    
   2.43499994     -0.810188353     -0.702982247    
   2.44000006     -0.813669145     -0.689346313    
   2.44499993     -0.817081809     -0.675710499    
   2.45000005     -0.820426285     -0.662075102    
   2.45499992     -0.823702574     -0.648440361    
   2.46000004     -0.826910675     -0.634806514    
   2.46499991     -0.830050647     -0.621173799    
   2.47000003     -0.833122432     -0.607542455    
   2.47499990     -0.836126089     -0.593912721    
   2.48000002     -0.839061558     -0.580284774    
   2.48499990     -0.841928899     -0.566658854    
   2.49000001     -0.844728112     -0.553035140    
   2.49499989     -0.847459257     -0.539413750    
   2.50000000     -0.850122273     -0.525794923    
   2.50499988     -0.852717221     -0.512178838    
   2.50999999     -0.855244100     -0.498565614    
   2.51499987     -0.857702911     -0.484955430    
   2.51999998     -0.860093653     -0.471348405    
   2.52499986     -0.862416387     -0.457744658    
   2.52999997     -0.864671111     -0.444144338    
   2.53499985     -0.866857827     -0.430547535    
   2.53999996     -0.868976593     -0.416954368    
   2.54500008     -0.871027410     -0.403364927    
   2.54999995     -0.873010278     -0.389779299    
   2.55500007     -0.874925196     -0.376197577    
   2.55999994     -0.876772225     -0.362619817    
   2.56500006     -0.878551364     -0.349046081    
   2.56999993     -0.880262673     -0.335476428    
   2.57500005     -0.881906152     -0.321910918    
   2.57999992     -0.883481801     -0.308349550    
   2.58500004     -0.884989679     -0.294792384    
   2.58999991     -0.886429727     -0.281239450    
   2.59500003     -0.887802064     -0.267690748    
   2.59999990     -0.889106631     -0.254146308    
   2.60500002     -0.890343487     -0.240606129    
   2.60999990     -0.891512692     -0.227070183    
   2.61500001     -0.892614186     -0.213538468    
   2.61999989     -0.893648028     -0.200010970    
   2.62500000     -0.894614279     -0.186487660    
   2.62999988     -0.895512938     -0.172968492    
   2.63499999     -0.896344006     -0.159453437    
   2.63999987     -0.897107482     -0.145942435    
   2.64499998     -0.897803426     -0.132435441    
   2.64999986     -0.898431838     -0.118932389    
   2.65499997     -0.898992777     -0.105433211    
   2.65999985     -0.899486184      -9.19378325E-02
   2.66499996     -0.899912119      -7.84461647E-02
   2.67000008     -0.900270641      -6.49581254E-02
   2.67499995     -0.900561690      -5.14736176E-02
   2.68000007     -0.900785327      -3.79925407E-02
   2.68499994     -0.900941610      -2.45147869E-02
   2.69000006     -0.901030481      -1.10402433E-02
   2.69499993     -0.901051998       2.43121083E-03
   2.70000005     -0.901006162       1.58997010E-02
   2.70499992     -0.900892973       2.93653570E-02
   2.71000004     -0.900712490       4.28283177E-02
   2.71499991     -0.900464714       5.62887266E-02
   2.72000003     -0.900149643       6.97467327E-02
   2.72499990     -0.899767280       8.32024887E-02
   2.73000002     -0.899317622       9.66561586E-02
   2.73499990     -0.898800731      0.110107906    
   2.74000001     -0.898216546      0.123557903    
   2.74499989     -0.897565126      0.137006328    
   2.75000000     -0.896846473      0.150453359    
   2.75499988     -0.896060586      0.163899183    
   2.75999999     -0.895207465      0.177343994    
   2.76499987     -0.894287109      0.190788001    
   2.76999998     -0.893299580      0.204231396    
   2.77499986     -0.892244816      0.217674389    
   2.77999997     -0.891122818      0.231117189    
   2.78499985     -0.889933646      0.244560018    
   2.78999996     -0.888677239      0.258003116    
   2.79500008     -0.887353599      0.271446675    
   2.79999995     -0.885962784      0.284890950    
   2.80500007     -0.884504735      0.298336178    
   2.80999994     -0.882979453      0.311782598    
   2.81500006     -0.881386936      0.325230449    
   2.81999993     -0.879727185      0.338679999    
   2.82500005     -0.878000140      0.352131486    
   2.82999992     -0.876205862      0.365585178    
   2.83500004     -0.874344289      0.379041344    
   2.83999991     -0.872415423      0.392500252    
   2.84500003     -0.870419264      0.405962169    
   2.84999990     -0.868355811      0.419427365    
   2.85500002     -0.866225004      0.432896137    
   2.85999990     -0.864026845      0.446368784    
   2.86500001     -0.861761332      0.459845573    
   2.86999989     -0.859428406      0.473326802    
   2.87500000     -0.857028067      0.486812770    
   2.87999988     -0.854560256      0.500303745    
   2.88499999     -0.852024972      0.513800085    
   2.88999987     -0.849422216      0.527302086    
   2.89499998     -0.846751928      0.540810049    
   2.89999986     -0.844014108      0.554324269    
   2.90499997     -0.841208696      0.567845106    
   2.90999985     -0.838335633      0.581372917    
   2.91499996     -0.835394919      0.594907939    
   2.92000008     -0.832386553      0.608450592    
   2.92499995     -0.829310417      0.622001171    
   2.93000007     -0.826166511      0.635560036    
   2.93499994     -0.822954774      0.649127483    
   2.94000006     -0.819675207      0.662703872    
   2.94499993     -0.816327751      0.676289558    
   2.95000005     -0.812912345      0.689884961    
   2.95499992     -0.809428930      0.703490376    
   2.96000004     -0.805877447      0.717106164    
   2.96499991     -0.802257836      0.730732679    
   2.97000003     -0.798570096      0.744370282    
   2.97499990     -0.794814110      0.758019388    
   2.98000002     -0.790989876      0.771680355    
   2.98499990     -0.787097275      0.785353541    
   2.99000001     -0.783136308      0.799039364    
   2.99499989     -0.779106855      0.812738180    
   3.00000000     -0.775008917      0.826450348    
