   1.44666672      0.922037125      -2.66456413    
   1.45000005      0.913153648      -2.66552663    
   1.45333338      0.904267073      -2.66641855    
   1.45666671      0.895377636      -2.66723990    
   1.46000004      0.886485577      -2.66799045    
   1.46333337      0.877591133      -2.66866994    
   1.46666670      0.868694544      -2.66927862    
   1.47000003      0.859796047      -2.66981626    
   1.47333336      0.850895882      -2.67028284    
   1.47666669      0.841994286      -2.67067814    
   1.48000002      0.833091438      -2.67100215    
   1.48333335      0.824187636      -2.67125487    
   1.48666668      0.815283120      -2.67143631    
   1.49000001      0.806378126      -2.67154646    
   1.49333334      0.797472894      -2.67158508    
   1.49666667      0.788567662      -2.67155218    
   1.50000000      0.779662669      -2.67144775    
   1.50333333      0.770758092      -2.67127204    
   1.50666666      0.761854231      -2.67102480    
   1.50999999      0.752951324      -2.67070603    
   1.51333332      0.744049609      -2.67031574    
   1.51666665      0.735149324      -2.66985393    
   1.51999998      0.726250708      -2.66932058    
   1.52333331      0.717353940      -2.66871572    
   1.52666664      0.708459318      -2.66803932    
   1.52999997      0.699567080      -2.66729164    
   1.53333330      0.690677464      -2.66647243    
   1.53666663      0.681790709      -2.66558194    
   1.53999996      0.672906995      -2.66462016    
   1.54333329      0.664026618      -2.66358709    
   1.54666662      0.655149817      -2.66248298    
   1.55000007      0.646276832      -2.66130781    
   1.55333340      0.637407839      -2.66006160    
   1.55666673      0.628543139      -2.65874434    
   1.56000006      0.619682968      -2.65735626    
   1.56333339      0.610827506      -2.65589738    
   1.56666672      0.601977050      -2.65436769    
   1.57000005      0.593131781      -2.65276742    
   1.57333338      0.584291995      -2.65109682    
   1.57666671      0.575457871      -2.64935589    
   1.58000004      0.566629708      -2.64754462    
   1.58333337      0.557807684      -2.64566326    
   1.58666670      0.548992038      -2.64371204    
   1.59000003      0.540183008      -2.64169097    
   1.59333336      0.531380832      -2.63960028    
   1.59666669      0.522585750      -2.63743997    
   1.60000002      0.513797998      -2.63521028    
   1.60333335      0.505017757      -2.63291144    
   1.60666668      0.496245325      -2.63054347    
   1.61000001      0.487480879      -2.62810659    
   1.61333334      0.478724688      -2.62560105    
   1.61666667      0.469976962      -2.62302685    
   1.62000000      0.461237937      -2.62038445    
   1.62333333      0.452507824      -2.61767387    
   1.62666667      0.443786860      -2.61489534    
   1.63000000      0.435075253      -2.61204910    
   1.63333333      0.426373273      -2.60913515    
   1.63666666      0.417681098      -2.60615396    
   1.63999999      0.408998966      -2.60310555    
   1.64333332      0.400327116      -2.59999037    
   1.64666665      0.391665757      -2.59680843    
   1.64999998      0.383015126      -2.59356022    
   1.65333331      0.374375433      -2.59024572    
   1.65666664      0.365746886      -2.58686519    
   1.65999997      0.357129723      -2.58341908    
   1.66333330      0.348524153      -2.57990742    
   1.66666663      0.339930415      -2.57633066    
   1.66999996      0.331348687      -2.57268882    
   1.67333341      0.322779208      -2.56898236    
   1.67666674      0.314222187      -2.56521153    
   1.68000007      0.305677861      -2.56137657    
   1.68333340      0.297146410      -2.55747771    
   1.68666673      0.288628072      -2.55351520    
   1.69000006      0.280123055      -2.54948926    
   1.69333339      0.271631569      -2.54540038    
   1.69666672      0.263153791      -2.54124880    
   1.70000005      0.254689962      -2.53703475    
   1.70333338      0.246240288      -2.53275871    
   1.70666671      0.237804964      -2.52842069    
   1.71000004      0.229384214      -2.52402115    
   1.71333337      0.220978230      -2.51956058    
   1.71666670      0.212587208      -2.51503897    
   1.72000003      0.204211369      -2.51045680    
   1.72333336      0.195850894      -2.50581431    
   1.72666669      0.187506005      -2.50111198    
   1.73000002      0.179176882      -2.49635005    
   1.73333335      0.170863733      -2.49152899    
   1.73666668      0.162566751      -2.48664880    
   1.74000001      0.154286131      -2.48171020    
   1.74333334      0.146022081      -2.47671318    
   1.74666667      0.137774780      -2.47165847    
   1.75000000      0.129544422      -2.46654606    
   1.75333333      0.121331200      -2.46137643    
   1.75666666      0.113135308      -2.45615005    
   1.75999999      0.104956932      -2.45086718    
   1.76333332       9.67962593E-02  -2.44552803    
   1.76666665       8.86534750E-02  -2.44013309    
   1.76999998       8.05287659E-02  -2.43468285    
   1.77333331       7.24223182E-02  -2.42917752    
   1.77666664       6.43343106E-02  -2.42361760    
   1.77999997       5.62649257E-02  -2.41800332    
   1.78333330       4.82143462E-02  -2.41233516    
   1.78666663       4.01827507E-02  -2.40661335    
   1.78999996       3.21703143E-02  -2.40083838    
   1.79333341       2.41772179E-02  -2.39501071    
   1.79666674       1.62036344E-02  -2.38913059    
   1.80000007       8.24973825E-03  -2.38319850    
   1.80333340       3.15701793E-04  -2.37721467    
   1.80666673      -7.59830279E-03  -2.37117958    
   1.81000006      -1.54921059E-02  -2.36509371    
   1.81333339      -2.33655386E-02  -2.35895729    
   1.81666672      -3.12184319E-02  -2.35277081    
   1.82000005      -3.90506200E-02  -2.34653449    
   1.82333338      -4.68619391E-02  -2.34024906    
   1.82666671      -5.46522252E-02  -2.33391476    
   1.83000004      -6.24213181E-02  -2.32753181    
   1.83333337      -7.01690540E-02  -2.32110071    
   1.83666670      -7.78952688E-02  -2.31462193    
   1.84000003      -8.55998099E-02  -2.30809593    
   1.84333336      -9.32825208E-02  -2.30152297    
   1.84666669     -0.100943245      -2.29490352    
   1.85000002     -0.108581826      -2.28823805    
   1.85333335     -0.116198115      -2.28152680    
   1.85666668     -0.123791955      -2.27477026    
   1.86000001     -0.131363198      -2.26796889    
   1.86333334     -0.138911694      -2.26112318    
   1.86666667     -0.146437302      -2.25423336    
   1.87000000     -0.153939873      -2.24729991    
   1.87333333     -0.161419258      -2.24032307    
   1.87666667     -0.168875307      -2.23330355    
   1.88000000     -0.176307887      -2.22624159    
   1.88333333     -0.183716863      -2.21913767    
   1.88666666     -0.191102087      -2.21199203    
   1.88999999     -0.198463425      -2.20480514    
   1.89333332     -0.205800742      -2.19757748    
   1.89666665     -0.213113904      -2.19030952    
   1.89999998     -0.220402762      -2.18300176    
   1.90333331     -0.227667198      -2.17565441    
   1.90666664     -0.234907076      -2.16826797    
   1.90999997     -0.242122278      -2.16084266    
   1.91333330     -0.249312654      -2.15337920    
   1.91666675     -0.256478101      -2.14587784    
   1.92000008     -0.263618469      -2.13833904    
   1.92333341     -0.270733654      -2.13076305    
   1.92666674     -0.277823508      -2.12315035    
   1.93000007     -0.284887940      -2.11550140    
   1.93333340     -0.291926801      -2.10781670    
   1.93666673     -0.298940003      -2.10009670    
   1.94000006     -0.305927396      -2.09234166    
   1.94333339     -0.312888891      -2.08455205    
   1.94666672     -0.319824368      -2.07672811    
   1.95000005     -0.326733708      -2.06887031    
   1.95333338     -0.333616793      -2.06097913    
   1.95666671     -0.340473533      -2.05305505    
   1.96000004     -0.347303808      -2.04509830    
   1.96333337     -0.354107499      -2.03710938    
   1.96666670     -0.360884517      -2.02908874    
   1.97000003     -0.367634743      -2.02103686    
   1.97333336     -0.374358058      -2.01295400    
   1.97666669     -0.381054401      -2.00484037    
   1.98000002     -0.387723625      -1.99669671    
   1.98333335     -0.394365668      -1.98852324    
   1.98666668     -0.400980413      -1.98032033    
   1.99000001     -0.407567769      -1.97208846    
   1.99333334     -0.414127648      -1.96382797    
   1.99666667     -0.420659930      -1.95553935    
   2.00000000     -0.427164555      -1.94722283    
   2.00333333     -0.433641404      -1.93887889    
   2.00666666     -0.440090388      -1.93050802    
   2.00999999     -0.446511418      -1.92211044    
   2.01333332     -0.452904433      -1.91368663    
   2.01666665     -0.459269315      -1.90523696    
   2.01999998     -0.465605974      -1.89676178    
   2.02333331     -0.471914351      -1.88826144    
   2.02666664     -0.478194356      -1.87973630    
   2.02999997     -0.484445900      -1.87118685    
   2.03333330     -0.490668893      -1.86261344    
   2.03666663     -0.496863276      -1.85401642    
   2.03999996     -0.503028989      -1.84539616    
   2.04333329     -0.509165883      -1.83675301    
   2.04666662     -0.515273929      -1.82808733    
   2.04999995     -0.521353066      -1.81939948    
   2.05333328     -0.527403235      -1.81068981    
   2.05666661     -0.533424318      -1.80195868    
   2.05999994     -0.539416254      -1.79320657    
   2.06333327     -0.545378983      -1.78443372    
   2.06666660     -0.551312447      -1.77564049    
   2.06999993     -0.557216585      -1.76682734    
   2.07333326     -0.563091278      -1.75799453    
   2.07666659     -0.568936527      -1.74914241    
   2.07999992     -0.574752212      -1.74027133    
   2.08333325     -0.580538332      -1.73138165    
   2.08666658     -0.586294770      -1.72247374    
   2.08999991     -0.592021465      -1.71354783    
   2.09333324     -0.597718418      -1.70460439    
   2.09666657     -0.603385508      -1.69564366    
   2.10000014     -0.609022677      -1.68666601    
   2.10333347     -0.614629924      -1.67767179    
   2.10666680     -0.620207131      -1.66866136    
   2.11000013     -0.625754297      -1.65963495    
   2.11333346     -0.631271362      -1.65059292    
   2.11666679     -0.636758268      -1.64153564    
   2.12000012     -0.642214954      -1.63246346    
   2.12333345     -0.647641361      -1.62337661    
   2.12666678     -0.653037429      -1.61427546    
   2.13000011     -0.658403158      -1.60516024    
   2.13333344     -0.663738489      -1.59603131    
   2.13666677     -0.669043362      -1.58688903    
   2.14000010     -0.674317718      -1.57773364    
   2.14333344     -0.679561555      -1.56856549    
   2.14666677     -0.684774816      -1.55938482    
   2.15000010     -0.689957440      -1.55019200    
   2.15333343     -0.695109427      -1.54098725    
   2.15666676     -0.700230718      -1.53177094    
   2.16000009     -0.705321252      -1.52254331    
   2.16333342     -0.710381031      -1.51330459    
   2.16666675     -0.715409994      -1.50405514    
   2.17000008     -0.720408082      -1.49479532    
   2.17333341     -0.725375295      -1.48552525    
   2.17666674     -0.730311573      -1.47624528    
   2.18000007     -0.735216916      -1.46695566    
   2.18333340     -0.740091264      -1.45765674    
   2.18666673     -0.744934618      -1.44834876    
   2.19000006     -0.749746919      -1.43903196    
   2.19333339     -0.754528165      -1.42970657    
   2.19666672     -0.759278297      -1.42037284    
   2.20000005     -0.763997316      -1.41103113    
   2.20333338     -0.768685162      -1.40168166    
   2.20666671     -0.773341835      -1.39232469    
   2.21000004     -0.777967334      -1.38296044    
   2.21333337     -0.782561600      -1.37358916    
   2.21666670     -0.787124574      -1.36421108    
   2.22000003     -0.791656315      -1.35482645    
   2.22333336     -0.796156764      -1.34543550    
   2.22666669     -0.800625861      -1.33603859    
   2.23000002     -0.805063665      -1.32663584    
   2.23333335     -0.809470117      -1.31722748    
   2.23666668     -0.813845158      -1.30781376    
   2.24000001     -0.818188846      -1.29839492    
   2.24333334     -0.822501123      -1.28897119    
   2.24666667     -0.826781988      -1.27954268    
   2.25000000     -0.831031382      -1.27010977    
   2.25333333     -0.835249364      -1.26067257    
   2.25666666     -0.839435875      -1.25123131    
   2.25999999     -0.843590915      -1.24178624    
   2.26333332     -0.847714484      -1.23233759    
   2.26666665     -0.851806521      -1.22288549    
   2.26999998     -0.855867028      -1.21343017    
   2.27333331     -0.859896004      -1.20397186    
   2.27666664     -0.863893449      -1.19451082    
   2.27999997     -0.867859364      -1.18504715    
   2.28333330     -0.871793747      -1.17558110    
   2.28666663     -0.875696599      -1.16611278    
   2.28999996     -0.879567862      -1.15664244    
   2.29333329     -0.883407533      -1.14717019    
   2.29666662     -0.887215674      -1.13769627    
   2.29999995     -0.890992224      -1.12822092    
   2.30333328     -0.894737184      -1.11874425    
   2.30666661     -0.898450553      -1.10926640    
   2.30999994     -0.902132332      -1.09978759    
   2.31333327     -0.905782521      -1.09030795    
   2.31666660     -0.909401059      -1.08082771    
   2.31999993     -0.912988007      -1.07134700    
   2.32333326     -0.916543365      -1.06186593    
   2.32666659     -0.920067132      -1.05238473    
   2.32999992     -0.923559308      -1.04290354    
   2.33333325     -0.927019835      -1.03342247    
   2.33666658     -0.930448771      -1.02394176    
   2.33999991     -0.933846116      -1.01446152    
   2.34333348     -0.937211871      -1.00498188    
   2.34666681     -0.940546036     -0.995503008    
   2.35000014     -0.943848610     -0.986025035    
   2.35333347     -0.947119594     -0.976548076    
   2.35666680     -0.950358987     -0.967072308    
   2.36000013     -0.953566790     -0.957597852    
   2.36333346     -0.956743002     -0.948124826    
   2.36666679     -0.959887624     -0.938653350    
   2.37000012     -0.963000655     -0.929183543    
   2.37333345     -0.966082156     -0.919715583    
   2.37666678     -0.969132125     -0.910249591    
