   0.00000000      -6.00000000    
  0.792079210      -4.24662209    
   1.58415842      -2.36441231    
   2.37623763      -1.59255719    
   3.16831684      -1.19273818    
   3.96039605     -0.952310741    
   4.75247526     -0.792011976    
   5.54455471     -0.677512586    
   6.33663368     -0.591638029    
   7.12871265     -0.524846673    
   7.92079210     -0.471413553    
   8.71287155     -0.427695453    
   9.50495052     -0.391263723    
   10.2970295     -0.360436857    
   11.0891094     -0.334013790    
   11.8811884     -0.311113805    
   12.6732674     -0.291076303    
   13.4653463     -0.273396164    
   14.2574253     -0.257680476    
   15.0495052     -0.243619069    
   15.8415842     -0.230963796    
   16.6336632     -0.219513759    
   17.4257431     -0.209104642    
   18.2178211     -0.199600667    
   19.0099010     -0.190888673    
   19.8019810     -0.182873651    
   20.5940590     -0.175475165    
   21.3861389     -0.168624744    
   22.1782188     -0.162263617    
   22.9702969     -0.156341180    
   23.7623768     -0.150813565    
   24.5544548     -0.145642549    
   25.3465347     -0.140794724    
   26.1386147     -0.136240706    
   26.9306927     -0.131954566    
   27.7227726     -0.127913326    
   28.5148506     -0.124096595    
   29.3069305     -0.120486163    
   30.0990105     -0.117065750    
   30.8910885     -0.113820747    
   31.6831684     -0.110737987    
   32.4752464     -0.107805595    
   33.2673264     -0.105012834    
   34.0594063     -0.102349967    
   34.8514862      -9.98081341E-02
   35.6435661      -9.73792598E-02
   36.4356422      -9.50559750E-02
   37.2277222      -9.28315520E-02
   38.0198021      -9.06998143E-02
   38.8118820      -8.86550844E-02
   39.6039619      -8.66921395E-02
   40.3960381      -8.48061740E-02
   41.1881180      -8.29927400E-02
   41.9801979      -8.12477395E-02
   42.7722778      -7.95673579E-02
   43.5643578      -7.79480785E-02
   44.3564377      -7.63866305E-02
   45.1485138      -7.48799667E-02
   45.9405937      -7.34252557E-02
   46.7326736      -7.20198527E-02
   47.5247536      -7.06612989E-02
   48.3168335      -6.93472847E-02
   49.1089096      -6.80756643E-02
   49.9009895      -6.68444037E-02
   50.6930695      -6.56516179E-02
   51.4851494      -6.44955337E-02
   52.2772293      -6.33744746E-02
   53.0693054      -6.22868761E-02
   53.8613853      -6.12312667E-02
   54.6534653      -6.02062456E-02
   55.4455452      -5.92105128E-02
   56.2376251      -5.82428202E-02
   57.0297012      -5.73020056E-02
   57.8217812      -5.63869588E-02
   58.6138611      -5.54966368E-02
   59.4059410      -5.46300560E-02
   60.1980209      -5.37862778E-02
   60.9901009      -5.29644080E-02
   61.7821770      -5.21636158E-02
   62.5742569      -5.13830967E-02
   63.3663368      -5.06220832E-02
   64.1584167      -4.98798601E-02
   64.9504929      -4.91557382E-02
   65.7425766      -4.84490618E-02
   66.5346527      -4.77592088E-02
   67.3267365      -4.70855795E-02
   68.1188126      -4.64276113E-02
   68.9108887      -4.57847677E-02
   69.7029724      -4.51565310E-02
   70.4950485      -4.45424132E-02
   71.2871323      -4.39419374E-02
   72.0792084      -4.33546603E-02
   72.8712845      -4.27801460E-02
   73.6633682      -4.22179811E-02
   74.4554443      -4.16677780E-02
   75.2475281      -4.11291569E-02
   76.0396042      -4.06017527E-02
   76.8316803      -4.00852226E-02
   77.6237640      -3.95792276E-02
   78.4158401      -3.90834510E-02
   79.2079239      -3.85975912E-02
   80.0000000      -3.81213501E-02
   80.7920761      -3.76544446E-02
   81.5841599      -3.71966064E-02
   82.3762360      -3.67475785E-02
   83.1683197      -3.63071039E-02
   83.9603958      -3.58749367E-02
   84.7524719      -3.54508422E-02
   85.5445557      -3.50346006E-02
   86.3366318      -3.46259922E-02
   87.1287155      -3.42248082E-02
   87.9207916      -3.38308513E-02
   88.7128754      -3.34439278E-02
   89.5049515      -3.30638513E-02
   90.2970276      -3.26904431E-02
   91.0891113      -3.23235281E-02
   91.8811874      -3.19629386E-02
   92.6732712      -3.16085108E-02
   93.4653473      -3.12600918E-02
   94.2574234      -3.09175253E-02
   95.0495071      -3.05806641E-02
   95.8415833      -3.02493703E-02
   96.6336670      -2.99235061E-02
   97.4257431      -2.96029393E-02
   98.2178192      -2.92875394E-02
   99.0099030      -2.89771855E-02
   99.8019791      -2.86717545E-02
   100.594063      -2.83711310E-02
   101.386139      -2.80752033E-02
   102.178215      -2.77838595E-02
   102.970299      -2.74969954E-02
   103.762375      -2.72145085E-02
   104.554459      -2.69363038E-02
   105.346535      -2.66622808E-02
   106.138611      -2.63923425E-02
   106.930695      -2.61264071E-02
   107.722771      -2.58643813E-02
   108.514854      -2.56061777E-02
   109.306931      -2.53517181E-02
   110.099007      -2.51009166E-02
   110.891090      -2.48536970E-02
   111.683167      -2.46099830E-02
   112.475250      -2.43697017E-02
   113.267326      -2.41327770E-02
   114.059402      -2.38991454E-02
   114.851486      -2.36687344E-02
   115.643562      -2.34414749E-02
   116.435646      -2.32173074E-02
   117.227722      -2.29961704E-02
   118.019806      -2.27780007E-02
   118.811882      -2.25627404E-02
   119.603958      -2.23503262E-02
   120.396042      -2.21407041E-02
   121.188118      -2.19338220E-02
   121.980202      -2.17296258E-02
   122.772278      -2.15280633E-02
   123.564354      -2.13290863E-02
   124.356438      -2.11326424E-02
   125.148514      -2.09386833E-02
   125.940598      -2.07471643E-02
   126.732674      -2.05580387E-02
   127.524750      -2.03712638E-02
   128.316833      -2.01867931E-02
   129.108917      -2.00045817E-02
   129.900986      -1.98245924E-02
   130.693069      -1.96467824E-02
   131.485153      -1.94711145E-02
   132.277222      -1.92975476E-02
   133.069305      -1.91260446E-02
   133.861389      -1.89565700E-02
   134.653473      -1.87890884E-02
   135.445541      -1.86235663E-02
