 x   y1   y2   y3 
   197.400009       2.90594745      0.473592788      0.805108368    
   198.000015       2.81878924      0.542589188      0.922402322    
   198.600006       2.69946718      0.616991520       1.04888630    
   199.200012       2.55028653      0.694776535       1.18112087    
   199.800003       2.37594032      0.773206413       1.31445181    
   200.400009       2.18318415      0.849060357       1.44340360    
   201.000015       1.98007882      0.919007242       1.56231344    
   201.600006       1.77496147      0.980036736       1.66606367    
   202.200012       1.57541442       1.02983606       1.75072253    
   202.800003       1.38748801       1.06701827       1.81393230    
   203.400009       1.21532047       1.09116507       1.85498190    
   204.000015       1.06114936       1.10270858       1.87460589    
   204.600006      0.925600827       1.10271621       1.87461889    
   205.200012      0.808109999       1.09264803       1.85750294    
   205.800003      0.707349122       1.07413852       1.82603669    
   206.400009      0.621588707       1.04882884       1.78301013    
   207.000015      0.548964441       1.01825595       1.73103619    
   207.600006      0.487652272      0.983790040       1.67244411    
   208.200012      0.435969055      0.946609199       1.60923672    
   208.800003      0.392420113      0.907697976       1.54308760    
   209.400009      0.355712175      0.867860496       1.47536385    
   210.000015      0.324746042      0.827740610       1.40715992    
   210.600006      0.298598856      0.787844360       1.33933628    
   211.200012      0.276502132      0.748562157       1.27255654    
   211.800003      0.257819265      0.710188985       1.20732212    
   212.400009      0.242024660      0.672942162       1.14400244    
   213.000015      0.228685006      0.636976302       1.08286047    
   213.600006      0.217443362      0.602396071       1.02407408    
   214.200012      0.208005577      0.569266558      0.967753887    
   214.800003      0.200129196      0.537621796      0.913957715    
   215.400009      0.193614155      0.507471502      0.862702131    
   216.000015      0.188295335      0.478806764      0.813971996    
   216.600006      0.184036359      0.451604456      0.767728031    
   217.200012      0.180724651      0.425830811      0.723912776    
   217.800003      0.178267375      0.401444227      0.682455540    
   218.400009      0.176588118      0.378397554      0.643276155    
   219.000015      0.175624251      0.356639862      0.606288075    
   219.600006      0.175324738      0.336117923      0.571400762    
   220.200012      0.175648347      0.316777200      0.538521528    
   220.800003      0.176562220      0.298562855      0.507557094    
   221.400009      0.178040713      0.281420290      0.478414714    
   222.000015      0.180064380      0.265295744      0.451002985    
   222.600006      0.182619229      0.250136673      0.425232559    
   223.200012      0.185696051      0.235892028      0.401016653    
   223.800003      0.189289898      0.222512454      0.378271371    
   224.400009      0.193399683      0.209950462      0.356915951    
   225.000015      0.198027775      0.198160499      0.336872995    
   225.600006      0.203179747      0.187099010      0.318068445    
   226.200012      0.208864167      0.176724479      0.300431728    
   226.800003      0.215092406      0.166997388      0.283895671    
   227.400009      0.221878469      0.157880247      0.268396527    
   228.000015      0.229238927      0.149337500      0.253873855    
   228.600006      0.237192839      0.141335532      0.240270495    
   229.200012      0.245761678      0.133842558      0.227532431    
   229.800003      0.254969329      0.126828626      0.215608746    
   230.400009      0.264842033      0.120265506      0.204451427    
   231.000015      0.275408417      0.114126638      0.194015339    
   231.600006      0.286699533      0.108387060      0.184258059    
   232.200012      0.298748881      0.103023365      0.175139770    
   232.800003      0.311592370       9.80136022E-02  0.166623175    
   233.400009      0.325268537       9.33372378E-02  0.158673361    
   234.000015      0.339818418       8.89750868E-02  0.151257694    
   234.600006      0.355285734       8.49092454E-02  0.144345760    
   235.200012      0.371716946       8.11230540E-02  0.137909234    
   235.800003      0.389161319       7.76010379E-02  0.131921798    
   236.400009      0.407670945       7.43288547E-02  0.126359075    
   237.000015      0.427300960       7.12932572E-02  0.121198557    
   237.600006      0.448109478       6.84820637E-02  0.116419524    
   238.200012      0.470157802       6.58841133E-02  0.112002999    
   238.800003      0.493510365       6.34892359E-02  0.107931711    
   239.400009      0.518234968       6.12882562E-02  0.104190044    
   240.000015      0.544402659       5.92729487E-02  0.100764021    
   240.600006      0.572087884       5.74360527E-02   9.76412967E-02
   241.200012      0.601368546       5.57712652E-02   9.48111564E-02
   241.800003      0.632326007       5.42732514E-02   9.22645330E-02
   242.400009      0.665044904       5.29376678E-02   8.99940431E-02
   243.000015      0.699613333       5.17611988E-02   8.79940465E-02
   243.600006      0.736122608       5.07415943E-02   8.62607211E-02
   244.200012      0.774667084       4.98777516E-02   8.47921893E-02
   244.800003      0.815343976       4.91697825E-02   8.35886449E-02
   245.400009      0.858253002       4.86191288E-02   8.26525316E-02
   246.000015      0.903495967       4.82286923E-02   8.19887891E-02
   246.600006      0.951176226       4.80030067E-02   8.16051289E-02
   247.200012       1.00139773       4.79484461E-02   8.15123767E-02
   247.800003       1.05426443       4.80734780E-02   8.17249343E-02
   248.400009       1.10987878       4.83889803E-02   8.22612867E-02
   249.000015       1.16834009       4.89086360E-02   8.31447020E-02
   249.600006       1.22974300       4.96494025E-02   8.44040066E-02
   250.200012       1.29417467       5.06321117E-02   8.60746130E-02
   250.800003       1.36171174       5.18821962E-02   8.81997570E-02
   251.400009       1.43241668       5.34305796E-02   9.08320099E-02
   252.000015       1.50633299       5.53147905E-02   9.40351710E-02
   252.600006       1.58347905       5.75803295E-02   9.78865847E-02
   253.200012       1.66384101       6.02823533E-02  0.102480024    
   253.800003       1.74736321       6.34877682E-02  0.107929237    
   254.400009       1.83393693       6.72778115E-02  0.114372313    
   255.000015       1.92338634       7.17512071E-02  0.121977083    
   255.600006       2.01545072       7.70280510E-02  0.130947724    
   256.200012       2.10976338       8.32545459E-02  0.141532764    
   256.800018       2.20582485       9.06086639E-02  0.154034764    
   257.400024       2.30297208       9.93068889E-02  0.168821752    
   258.000000       2.40034032      0.109612003      0.186340451    
   258.600006       2.49681973      0.121841744      0.207131013    
   259.200012       2.59100652      0.136377916      0.231842503    
   259.800018       2.68115020      0.153674930      0.261247426    
   260.400024       2.76510334      0.174266040      0.296252340    
   261.000000       2.84027910      0.198764369      0.337899506    
   261.600006       2.90363240      0.227854058      0.387351990    
   262.200012       2.95168376      0.262265354      0.445851207    
   262.800018       2.98061132      0.302725494      0.514633417    
   263.400024       2.98644352      0.349877030      0.594791055    
   264.000000       2.96537852      0.404157966      0.687068641    
   264.600006       2.91423917      0.465645730      0.791597843    
   265.200012       2.83103633      0.533882201      0.907599807    
   265.800018       2.71555305      0.607716203       1.03311765    
   266.400024       2.56980467      0.685219169       1.16487265    
   267.000000       2.39820147      0.763731301       1.29834330    
   267.600006       2.20728087      0.840073168       1.42812455    
   268.200012       2.00499582      0.910904586       1.54853797    
   268.800018       1.79970646      0.973154306       1.65436244    
   269.400024       1.59913456       1.02440917       1.74149573    
