   v                i               sumac            sumas
  -4.41333342       2.59755133E-03 -0.446472138     -0.451731265    
  -4.40666676       2.60539609E-03 -0.442159474     -0.456811279    
  -4.40000010       2.61326553E-03 -0.438332915     -0.462268025    
  -4.39333344       2.62115756E-03 -0.435025364     -0.468052983    
  -4.38666677       2.62912293E-03 -0.432262599     -0.474117756    
  -4.38000011       2.63712136E-03 -0.430067927     -0.480410516    
  -4.37333345       2.64511723E-03 -0.428459495     -0.486877859    
  -4.36666679       2.65321229E-03 -0.427448541     -0.493464679    
  -4.36000013       2.66129337E-03 -0.427044034     -0.500116885    
  -4.35333347       2.66945502E-03 -0.427247286     -0.506778836    
  -4.34666681       2.67761759E-03 -0.428056538     -0.513393044    
  -4.34000015       2.68582138E-03 -0.429464012     -0.519907713    
  -4.33333349       2.69404729E-03 -0.431456864     -0.526266575    
  -4.32666683       2.70237820E-03 -0.434017271     -0.532419682    
  -4.32000017       2.71066627E-03 -0.437124997     -0.538315356    
  -4.31333351       2.71905819E-03 -0.440751702     -0.543906212    
  -4.30666685       2.72741960E-03 -0.444868833     -0.549146652    
  -4.30000019       2.73587811E-03 -0.449441016     -0.553995788    
  -4.29333353       2.74432916E-03 -0.454430759     -0.558413208    
  -4.28666687       2.75285472E-03 -0.459797114     -0.562365353    
  -4.28000021       2.76142801E-03 -0.465496033     -0.565820456    
  -4.27333355       2.77004950E-03 -0.471481234     -0.568751574    
  -4.26666641       2.77864328E-03 -0.477705389     -0.571135342    
  -4.25999975       2.78733694E-03 -0.484116286     -0.572954655    
  -4.25333309       2.79607787E-03 -0.490664244     -0.574195683    
  -4.24666643       2.80481833E-03 -0.497296870     -0.574848711    
  -4.23999977       2.81359861E-03 -0.503961205     -0.574909985    
  -4.23333311       2.82246340E-03 -0.510604143     -0.574380636    
  -4.22666645       2.83135450E-03 -0.517175019     -0.573264778    
  -4.21999979       2.84026237E-03 -0.523620546     -0.571572304    
  -4.21333313       2.84921471E-03 -0.529892206     -0.569317281    
  -4.20666647       2.85825436E-03 -0.535941064     -0.566518784    
  -4.19999981       2.86726025E-03 -0.541719019     -0.563198447    
  -4.19333315       2.87638628E-03 -0.547184289     -0.559383631    
  -4.18666649       2.88551534E-03 -0.552292943     -0.555104256    
  -4.17999983       2.89470726E-03 -0.557007432     -0.550394118    
  -4.17333317       2.90392083E-03 -0.561292112     -0.545289278    
  -4.16666651       2.91319471E-03 -0.565115035     -0.539829910    
  -4.15999985       2.92252935E-03 -0.568447590     -0.534058571    
  -4.15333319       2.93189753E-03 -0.571265161     -0.528019130    
  -4.14666653       2.94128433E-03 -0.573547184     -0.521757305    
  -4.13999987       2.95070489E-03 -0.575277269     -0.515321314    
  -4.13333321       2.96023302E-03 -0.576444328     -0.508759618    
  -4.12666655       2.96976441E-03 -0.577039123     -0.502121866    
  -4.11999989       2.97939358E-03 -0.577059388     -0.495457113    
  -4.11333323       2.98897037E-03 -0.576503873     -0.488815278    
  -4.10666656       2.99870502E-03 -0.575380445     -0.482246161    
  -4.09999990       3.00838100E-03 -0.573695600     -0.475798339    
  -4.09333324       3.01813963E-03 -0.571464181     -0.469518036    
  -4.08666658       3.02798813E-03 -0.568704069     -0.463452399    
  -4.07999992       3.03783221E-03 -0.565434456     -0.457644403    
  -4.07333326       3.04776314E-03 -0.561681986     -0.452137083    
  -4.06666660       3.05771804E-03 -0.557473004     -0.446968973    
  -4.05999994       3.06774001E-03 -0.552840173     -0.442177892    
  -4.05333328       3.07779829E-03 -0.547817588     -0.437798113    
  -4.04666662       3.08790128E-03 -0.542440653     -0.433859289    
  -4.03999996       3.09809856E-03 -0.536750615     -0.430389732    
  -4.03333330       3.10827116E-03 -0.530786812     -0.427414089    
  -4.02666664       3.11854715E-03 -0.524593830     -0.424951762    
  -4.01999998       3.12884781E-03 -0.518215477     -0.423020184    
  -4.01333332       3.13921622E-03 -0.511697114     -0.421631575    
  -4.00666666       3.14962375E-03 -0.505084991     -0.420795262    
  -4.00000000       3.16012115E-03 -0.498426229     -0.420515627    
  -3.99333334       3.17063113E-03 -0.491767317     -0.420794666    
  -3.98666668       3.18123261E-03 -0.485155165     -0.421628475    
  -3.98000002       3.19184340E-03 -0.478635520     -0.423011392    
  -3.97333336       3.20248865E-03 -0.472253442     -0.424932659    
  -3.96666670       3.21318512E-03 -0.466053396     -0.427377701    
  -3.96000004       3.22401361E-03 -0.460076749     -0.430328190    
  -3.95333338       3.23482812E-03 -0.454366475     -0.433763772    
  -3.94666672       3.24572204E-03 -0.448959321     -0.437659860    
  -3.94000006       3.25672701E-03 -0.443891585     -0.441988796    
  -3.93333340       3.26771848E-03 -0.439198166     -0.446721733    
  -3.92666674       3.27876839E-03 -0.434911013     -0.451823652    
  -3.92000008       3.28988256E-03 -0.431056738     -0.457261354    
  -3.91333342       3.30101792E-03 -0.427662104     -0.462996423    
  -3.90666676       3.31226271E-03 -0.424747527     -0.468990475    
  -3.89999986       3.32355336E-03 -0.422332793     -0.475202590    
  -3.89333320       3.33493296E-03 -0.420432657     -0.481590658    
  -3.88666654       3.34631163E-03 -0.419059813     -0.488112628    
  -3.87999988       3.35776387E-03 -0.418221653     -0.494724631    
  -3.87333322       3.36928526E-03 -0.417922854     -0.501382947    
  -3.86666656       3.38086765E-03 -0.418164521     -0.508042991    
  -3.85999990       3.39251827E-03 -0.418944180     -0.514662564    
  -3.85333323       3.40419146E-03 -0.420255989     -0.521196127    
  -3.84666657       3.41597199E-03 -0.422090173     -0.527604401    
  -3.83999991       3.42776487E-03 -0.424434304     -0.533843100    
  -3.83333325       3.43967974E-03 -0.427271783     -0.539874375    
  -3.82666659       3.45158088E-03 -0.430584282     -0.545657635    
  -3.81999993       3.46356351E-03 -0.434349060     -0.551157415    
  -3.81333327       3.47568025E-03 -0.438540518     -0.556339085    
  -3.80666661       3.48778558E-03 -0.443132937     -0.561169505    
  -3.79999995       3.49993934E-03 -0.448095083     -0.565618277    
  -3.79333329       3.51224188E-03 -0.453395188     -0.569659710    
  -3.78666663       3.52455024E-03 -0.458999395     -0.573266983    
  -3.77999997       3.53690772E-03 -0.464871824     -0.576418757    
  -3.77333331       3.54938325E-03 -0.470975101     -0.579096913    
  -3.76666665       3.56189674E-03 -0.477270514     -0.581284463    
  -3.75999999       3.57448147E-03 -0.483719438     -0.582969308    
  -3.75333333       3.58715048E-03 -0.490280420     -0.584141731    
  -3.74666667       3.59986024E-03 -0.496913135     -0.584794998    
  -3.74000001       3.61262076E-03 -0.503576875     -0.584926128    
  -3.73333335       3.62545834E-03 -0.510230303     -0.584535539    
  -3.72666669       3.63840256E-03 -0.516833067     -0.583626866    
  -3.72000003       3.65141616E-03 -0.523345113     -0.582206070    
  -3.71333337       3.66443559E-03 -0.529726207     -0.580282152    
  -3.70666671       3.67752276E-03 -0.535938501     -0.577868283    
  -3.70000005       3.69073916E-03 -0.541945457     -0.574980378    
  -3.69333339       3.70404008E-03 -0.547711134     -0.571636081    
  -3.68666673       3.71735822E-03 -0.553200126     -0.567856193    
  -3.68000007       3.73074319E-03 -0.558381259     -0.563664079    
  -3.67333341       3.74422781E-03 -0.563224852     -0.559085310    
  -3.66666675       3.75777204E-03 -0.567702055     -0.554147720    
  -3.66000009       3.77139868E-03 -0.571787059     -0.548881650    
  -3.65333319       3.78511823E-03 -0.575457513     -0.543317437    
  -3.64666653       3.79889947E-03 -0.578691185     -0.537489951    
  -3.63999987       3.81276594E-03 -0.581471264     -0.531431913    
  -3.63333321       3.82669945E-03 -0.583781540     -0.525180399    
  -3.62666655       3.84068280E-03 -0.585609734     -0.518770695    
  -3.61999989       3.85473296E-03 -0.586946070     -0.512241185    
  -3.61333323       3.86892981E-03 -0.587784827     -0.505628824    
  -3.60666656       3.88314598E-03 -0.588120580     -0.498972744    
  -3.59999990       3.89742292E-03 -0.587952852     -0.492309630    
  -3.59333324       3.91189754E-03 -0.587285042     -0.485678107    
  -3.58666658       3.92631441E-03 -0.586118937     -0.479115605    
  -3.57999992       3.94088170E-03 -0.584464490     -0.472659320    
  -3.57333326       3.95548996E-03 -0.582330525     -0.466344923    
  -3.56666660       3.97020392E-03 -0.579730511     -0.460207373    
  -3.55999994       3.98502080E-03 -0.576680362     -0.454281688    
  -3.55333328       3.99988890E-03 -0.573196650     -0.448599339    
  -3.54666662       4.01485432E-03 -0.569300413     -0.443191886    
  -3.53999996       4.02987981E-03 -0.565013111     -0.438088328    
  -3.53333330       4.04499937E-03 -0.560359836     -0.433316499    
  -3.52666664       4.06021392E-03 -0.555366516     -0.428901643    
  -3.51999998       4.07553231E-03 -0.550061524     -0.424867392    
  -3.51333332       4.09090519E-03 -0.544472933     -0.421234727    
  -3.50666666       4.10637865E-03 -0.538633049     -0.418022901    
  -3.50000000       4.12193919E-03 -0.532573044     -0.415248156    
  -3.49333334       4.13757097E-03 -0.526325166     -0.412924588    
  -3.48666668       4.15330054E-03 -0.519925237     -0.411064148    
