 x   y1   y2   y3   y4
   3.90999985       1.04507720       8.72103423E-02 -0.650929511       3.47860384    
   3.91999984       1.04583013       6.36121482E-02 -0.616561055       3.39481115    
   3.92999983       1.04635429       4.14683409E-02 -0.583038688       3.30940986    
   3.93999982       1.04666412       2.07395982E-02 -0.550377786       3.22253704    
   3.94999981       1.04677355       1.38149201E-03 -0.518592417       3.13432384    
   3.95999980       1.04669607      -1.66548789E-02 -0.487695366       3.04489541    
   3.97000003       1.04644465      -3.34222689E-02 -0.457698166       2.95437026    
   3.98000002       1.04603171      -4.89766039E-02 -0.428611249       2.86286020    
   3.99000001       1.04546905      -6.33762777E-02 -0.400443912       2.77046943    
   4.00000000       1.04476786      -7.66814277E-02 -0.373204470       2.67729521    
   4.00999975       1.04393888      -8.89532194E-02 -0.346900314       2.58342719    
   4.01999998       1.04299212     -0.100253180     -0.321537971       2.48894763    
   4.02999973       1.04193687     -0.110642523     -0.297123164       2.39393139    
   4.03999996       1.04078209     -0.120181501     -0.273660898       2.29844642    
   4.04999971       1.03953588     -0.128928885     -0.251155585       2.20255375    
   4.05999994       1.03820598     -0.136941433     -0.229610994       2.10630822    
   4.06999969       1.03679931     -0.144273445     -0.209030420       2.00975871    
   4.07999992       1.03532255     -0.150976390     -0.189416692       1.91294801    
   4.08999968       1.03378177     -0.157098621     -0.170772210       1.81591403    
   4.09999990       1.03218246     -0.162685096     -0.153099045       1.71869004    
   4.11000013       1.03052974     -0.167777285     -0.136398941       1.62130499    
   4.11999989       1.02882838     -0.172412977     -0.120673396       1.52378380    
   4.13000011       1.02708280     -0.176626310     -0.105923645       1.42614830    
   4.13999987       1.02529716     -0.180447772      -9.21507478E-02   1.32841718    
   4.15000010       1.02347517     -0.183904245      -7.93555677E-02   1.23060656    
   4.15999985       1.02162027     -0.187019169      -6.75388351E-02   1.13273036    
   4.17000008       1.01973581     -0.189812601      -5.67011423E-02   1.03480041    
   4.17999983       1.01782501     -0.192301467      -4.68429737E-02  0.936826944    
   4.19000006       1.01589072     -0.194499776      -3.79647203E-02  0.838818669    
   4.19999981       1.01393592     -0.196418852      -3.00666913E-02  0.740783036    
   4.21000004       1.01196325     -0.198067561      -2.31491290E-02  0.642726362    
   4.21999979       1.00997543     -0.199452624      -1.72122158E-02  0.544654012    
   4.23000002       1.00797510     -0.200578898      -1.22560859E-02  0.446570486    
   4.23999977       1.00596476     -0.201449707      -8.28083139E-03  0.348479390    
   4.25000000       1.00394702     -0.202067122      -5.28651383E-03  0.250383556    
   4.25999975       1.00192428     -0.202432305      -3.27316904E-03  0.152285129    
   4.26999998      0.999899149     -0.202545822      -2.24081543E-03   5.41854501E-02
   4.27999973      0.997874141     -0.202408031      -2.18946207E-03  -4.39148471E-02
   4.28999996      0.995851815     -0.202019408      -3.11911479E-03 -0.142015874    
   4.29999971      0.993834615     -0.201380908      -5.02978452E-03 -0.240118474    
   4.30999994      0.991825044     -0.200494304      -7.92149454E-03 -0.338224232    
   4.31999969      0.989825547     -0.199362606      -1.17942868E-02 -0.436335474    
   4.32999992      0.987838566     -0.197990403      -1.66482311E-02 -0.534455180    
   4.33999968      0.985866487     -0.196384251      -2.24834308E-02 -0.632587016    
   4.34999990      0.983911633     -0.194553062      -2.93000266E-02 -0.730735123    
   4.36000013      0.981976151     -0.192508489      -3.70982029E-02 -0.828904152    
   4.36999989      0.980062127     -0.190265298      -4.58781943E-02 -0.927098989    
   4.38000011      0.978171468     -0.187841743      -5.56402840E-02  -1.02532458    
   4.38999987      0.976305842     -0.185259953      -6.63847998E-02  -1.12358570    
   4.40000010      0.974466741     -0.182546258      -7.81121254E-02  -1.22188663    
   4.40999985      0.972655296     -0.179731533      -9.08226743E-02  -1.32023072    
   4.42000008      0.970872343     -0.176851466     -0.104516886      -1.41861999    
   4.42999983      0.969118357     -0.173946828     -0.119195223      -1.51705468    
   4.44000006      0.967393339     -0.171063662     -0.134858131      -1.61553264    
   4.44999981      0.965696812     -0.168253437     -0.151506007      -1.71404850    
   4.46000004      0.964027822     -0.165573090     -0.169139192      -1.81259334    
   4.46999979      0.962384701     -0.163085029     -0.187757924      -1.91115367    
   4.48000002      0.960765243     -0.160856977     -0.207362264      -2.00971079    
   4.48999977      0.959166467     -0.158961758     -0.227952048      -2.10823965    
   4.50000000      0.957584620     -0.157476991     -0.249526858      -2.20670843    
   4.50999975      0.956015229     -0.156484559     -0.272085875      -2.30507779    
   4.51999998      0.954452991     -0.156070068     -0.295627922      -2.40329957    
   4.52999973      0.952891648     -0.156322137     -0.320151210      -2.50131655    
   4.53999996      0.951324046     -0.157331556     -0.345653355      -2.59906197    
   4.54999971      0.949742198     -0.159190401     -0.372131288      -2.69645810    
   4.55999994      0.948137105     -0.161990985     -0.399581075      -2.79341722    
   4.56999969      0.946498930     -0.165824831     -0.427997857      -2.88984013    
   4.57999992      0.944816887     -0.170781523     -0.457375735      -2.98561716    
   4.58999968      0.943079293     -0.176947623     -0.487707645      -3.08062744    
   4.59999990      0.941273630     -0.184405550     -0.518985271      -3.17473984    
   4.61000013      0.939386606     -0.193232521     -0.551198959      -3.26781344    
   4.61999989      0.937404156     -0.203499585     -0.584337592      -3.35969782    
   4.63000011      0.935311556     -0.215270713     -0.618388414      -3.45023417    
   4.63999987      0.933093488     -0.228602052     -0.653337181      -3.53925610    
   4.65000010      0.930734158     -0.243541300     -0.689167917      -3.62659121    
   4.65999985      0.928217173     -0.260127217     -0.725862801      -3.71206164    
   4.67000008      0.925526023     -0.278389275     -0.763402343      -3.79548550    
   4.67999983      0.922643781     -0.298347503     -0.801765084      -3.87667871    
   4.69000006      0.919553399     -0.320012391     -0.840927839      -3.95545530    
   4.69999981      0.916237831     -0.343385011     -0.880865514      -4.03162909    
   4.71000004      0.912680030     -0.368457198     -0.921551108      -4.10501528    
   4.71999979      0.908863068     -0.395211875     -0.962955892      -4.17543077    
   4.73000002      0.904770255     -0.423623413      -1.00504923      -4.24269581    
   4.73999977      0.900385201     -0.453658104      -1.04779875      -4.30663490    
   4.75000000      0.895691812     -0.485274702      -1.09117031      -4.36707735    
   4.75999975      0.890674591     -0.518424928      -1.13512814      -4.42385817    
   4.76999998      0.885318398     -0.553054035      -1.17963481      -4.47681904    
   4.77999973      0.879608750     -0.589101315      -1.22465134      -4.52580881    
   4.78999996      0.873531818     -0.626500905      -1.27013731      -4.57068300    
   4.79999971      0.867074430     -0.665182114      -1.31605089      -4.61130619    
   4.80999994      0.860224128     -0.705070019      -1.36234891      -4.64755058    
   4.81999969      0.852969229     -0.746086061      -1.40898693      -4.67929697    
   4.82999992      0.845298886     -0.788148522      -1.45591950      -4.70643520    
   4.83999968      0.837203026     -0.831172884      -1.50309992      -4.72886419    
   4.84999990      0.828672469     -0.875072479      -1.55048072      -4.74649143    
   4.85999966      0.819698930     -0.919758737      -1.59801340      -4.75923443    
   4.86999989      0.810274959     -0.965141594      -1.64564884      -4.76701880    
   4.88000011      0.800394058      -1.01112986      -1.69333708      -4.76978016    
   4.88999987      0.790050626      -1.05763149      -1.74102759      -4.76746273    
   4.90000010      0.779240012      -1.10455394      -1.78866935      -4.76002026    
   4.90999985      0.767958462      -1.15180457      -1.83621085      -4.74741554    
   4.92000008      0.756203115      -1.19929051      -1.88360035      -4.72962046    
   4.92999983      0.743972123      -1.24691939      -1.93078589      -4.70661545    
   4.94000006      0.731264532      -1.29459906      -1.97771525      -4.67839050    
   4.94999981      0.718080282      -1.34223819      -2.02433634      -4.64494324    
   4.96000004      0.704420209      -1.38974619      -2.07059669      -4.60628080    
   4.96999979      0.690286100      -1.43703341      -2.11644459      -4.56241798    
   4.98000002      0.675680578      -1.48401153      -2.16182780      -4.51337862    
   4.98999977      0.660607159      -1.53059328      -2.20669484      -4.45919466    
   5.00000000      0.645070314      -1.57669294      -2.25099468      -4.39990520    
   5.00999975      0.629075229      -1.62222624      -2.29467630      -4.33555841    
   5.01999998      0.612627983      -1.66711056      -2.33768940      -4.26620960    
   5.02999973      0.595735490      -1.71126497      -2.37998414      -4.19192171    
   5.03999996      0.578405380      -1.75461054      -2.42151165      -4.11276484    
   5.04999971      0.560646236      -1.79707015      -2.46222353      -4.02881670    
   5.05999994      0.542467237      -1.83856869      -2.50207233      -3.94016171    
   5.06999969      0.523878336      -1.87903333      -2.54101133      -3.84689140    
   5.07999992      0.504890263      -1.91839314      -2.57899499      -3.74910378    
   5.08999968      0.485514402      -1.95657957      -2.61597872      -3.64690375    
   5.09999990      0.465762824      -1.99352646      -2.65191889      -3.54040217    
   5.10999966      0.445648223      -2.02917004      -2.68677282      -3.42971587    
   5.11999989      0.425183982      -2.06344867      -2.72049952      -3.31496811    
   5.13000011      0.404384017      -2.09630370      -2.75305891      -3.19628739    
   5.13999987      0.383262843      -2.12767887      -2.78441238      -3.07380819    
   5.15000010      0.361835539      -2.15752029      -2.81452274      -2.94766974    
   5.15999985      0.340117723      -2.18577671      -2.84335399      -2.81801653    
   5.17000008      0.318125457      -2.21240020      -2.87087178      -2.68499827    
   5.17999983      0.295875311      -2.23734474      -2.89704323      -2.54876876    
   5.19000006      0.273384303      -2.26056767      -2.92183709      -2.40948653    
   5.19999981      0.250669837      -2.28202915      -2.94522333      -2.26731420    
   5.21000004      0.227749720      -2.30169177      -2.96717429      -2.12241840    
   5.21999979      0.204642117      -2.31952143      -2.98766327      -1.97496927    
   5.23000002      0.181365505      -2.33548689      -3.00666571      -1.82514071    
   5.23999977      0.157938689      -2.34955955      -3.02415872      -1.67310965    
   5.25000000      0.134380713      -2.36171412      -3.04012108      -1.51905608    
   5.25999975      0.110710874      -2.37192822      -3.05453372      -1.36316264    
   5.26999998       8.69486853E-02  -2.38018227      -3.06737900      -1.20561457    
   5.27999973       6.31138235E-02  -2.38645983      -3.07864118      -1.04659927    
   5.28999996       3.92261222E-02  -2.39074779      -3.08830667     -0.886306226    
   5.29999971       1.53055359E-02  -2.39303565      -3.09636354     -0.724926472    
   5.30999994      -8.62789527E-03  -2.39331603      -3.10280204     -0.562652647    
   5.31999969      -3.25540751E-02  -2.39158463      -3.10761428     -0.399678528    
   5.32999992      -5.64528778E-02  -2.38784027      -3.11079407     -0.236198872    
   5.33999968      -8.03041756E-02  -2.38208485      -3.11233735      -7.24091306E-02
   5.34999990     -0.104087882      -2.37432313      -3.11224198       9.14948508E-02
   5.35999966     -0.127783969      -2.36456323      -3.11050773      0.255317003    
   5.36999989     -0.151372507      -2.35281587      -3.10713649      0.418861389    
   5.38000011     -0.174833700      -2.33909488      -3.10213208      0.581932366    
   5.38999987     -0.198147878      -2.32341719      -3.09549999      0.744334996    
   5.40000010     -0.221295580      -2.30580258      -3.08724809      0.905875146    
   5.40999985     -0.244257540      -2.28627396      -3.07738590       1.06635976    
   5.42000008     -0.267014742      -2.26485682      -3.06592488       1.22559738    
   5.42999983     -0.289548457      -2.24158001      -3.05287862       1.38339794    
   5.44000006     -0.311840236      -2.21647453      -3.03826237       1.53957343    
   5.44999981     -0.333871961      -2.18957496      -3.02209330       1.69393790    
   5.46000004     -0.355625868      -2.16091800      -3.00439024       1.84630775    
   5.46999979     -0.377084583      -2.13054347      -2.98517442       1.99650228    
   5.48000002     -0.398231149      -2.09849381      -2.96446824       2.14434338    
   5.48999977     -0.419049025      -2.06481385      -2.94229603       2.28965616    
   5.50000000     -0.439522147      -2.02955151      -2.91868401       2.43226933    
   5.50999975     -0.459634930      -1.99275684      -2.89366007       2.57201505    
   5.51999998     -0.479372323      -1.95448267      -2.86725378       2.70872903    
   5.52999973     -0.498719811      -1.91478395      -2.83949614       2.84225154    
   5.53999996     -0.517663419      -1.87371826      -2.81041980       2.97242665    
   5.54999971     -0.536189795      -1.83134544      -2.78005910       3.09910345    
   5.55999994     -0.554286182      -1.78772759      -2.74844980       3.22213554    
   5.56999969     -0.571940422      -1.74292898      -2.71562910       3.34138131    
   5.57999992     -0.589141071      -1.69701612      -2.68163538       3.45670462    
   5.58999968     -0.605877280      -1.65005744      -2.64650846       3.56797457    
   5.59999990     -0.622138977      -1.60212338      -2.61028981       3.67506552    
   5.60999966     -0.637916744      -1.55328631      -2.57302165       3.77785802    
   5.61999989     -0.653201938      -1.50362051      -2.53474736       3.87623835    
   5.62999964     -0.667986631      -1.45320201      -2.49551177       3.97009897    
   5.63999987     -0.682263732      -1.40210855      -2.45536065       4.05933857    
   5.65000010     -0.696026862      -1.35041940      -2.41434073       4.14386272    
   5.65999985     -0.709270418      -1.29821551      -2.37249947       4.22358322    
   5.67000008     -0.721989691      -1.24557912      -2.32988524       4.29841900    
   5.67999983     -0.734180808      -1.19259381      -2.28654742       4.36829567    
   5.69000006     -0.745840669      -1.13934457      -2.24253607       4.43314600    
   5.69999981     -0.756967068      -1.08591747      -2.19790149       4.49291039    
   5.71000004     -0.767558694      -1.03239954      -2.15269494       4.54753637    
   5.71999979     -0.777615070     -0.978879035      -2.10696793       4.59697962    
   5.73000002     -0.787136555     -0.925444841      -2.06077266       4.64120293    
   5.73999977     -0.796124518     -0.872186780      -2.01416135       4.68017721    
   5.75000000     -0.804581165     -0.819195151      -1.96718669       4.71388102    
   5.75999975     -0.812509596     -0.766560853      -1.91990137       4.74230194    
   5.76999998     -0.819913864     -0.714375138      -1.87235832       4.76543474    
   5.77999973     -0.826798916     -0.662729561      -1.82461035       4.78328371    
   5.78999996     -0.833170593     -0.611715674      -1.77671027       4.79586029    
   5.79999971     -0.839035630     -0.561425030      -1.72871065       4.80318546    
   5.80999994     -0.844401777     -0.511949003      -1.68066394       4.80528879    
   5.81999969     -0.849277616     -0.463378489      -1.63262212       4.80220795    
   5.82999992     -0.853672683     -0.415803820      -1.58463693       4.79398966    
   5.83999968     -0.857597351     -0.369314492      -1.53675938       4.78069019    
   5.84999990     -0.861062884     -0.323998958      -1.48903990       4.76237392    
   5.85999966     -0.864081502     -0.279944420      -1.44152832       4.73911428    
   5.86999989     -0.866666257     -0.237236470      -1.39427376       4.71099424    
   5.87999964     -0.868830979     -0.195958868      -1.34732437       4.67810488    
   5.88999987     -0.870590448     -0.156193182      -1.30072725       4.64054728    
   5.90000010     -0.871960163     -0.118018463      -1.25452864       4.59843063    
   5.90999985     -0.872956395      -8.15108567E-02  -1.20877349       4.55187273    
   5.92000008     -0.873596191      -4.67432141E-02  -1.16350555       4.50100088    
   5.92999983     -0.873897314      -1.37846479E-02  -1.11876738       4.44595051    
   5.94000006     -0.873878121       1.72999334E-02  -1.07459998       4.38686514    
   5.94999981     -0.873557746       4.64503057E-02  -1.03104305       4.32389641    
   5.96000004     -0.872955739       7.36114457E-02 -0.988134503       4.25720358    
   5.96999979     -0.872092307       9.87340584E-02 -0.945910811       4.18695259    
   5.98000002     -0.870988011      0.121775150     -0.904406726       4.11331701    
   5.98999977     -0.869663894      0.142698541     -0.863655150       4.03647566    
   6.00000000     -0.868141234      0.161475435     -0.823687255       3.95661330    
   6.00999975     -0.866441607      0.178084970     -0.784532309       3.87391901    
   6.01999998     -0.864586771      0.192514688     -0.746217668       3.78858542    
   6.02999973     -0.862598598      0.204761013     -0.708768725       3.70080805    
   6.03999996     -0.860498846      0.214829639     -0.672208965       3.61078382    
   6.04999971     -0.858309209      0.222735837     -0.636559844       3.51871014    
   6.05999994     -0.856051266      0.228504673     -0.601840913       3.42478371    
   6.06999969     -0.853746176      0.232171103     -0.568069696       3.32919860    
   6.07999992     -0.851414740      0.233779907     -0.535261810       3.23214555    
   6.08999968     -0.849077284      0.233385518     -0.503431022       3.13381052    
   6.09999990     -0.846753538      0.231051654     -0.472589254       3.03437304    
   6.10999966     -0.844462514      0.226850837     -0.442746669       2.93400502    
   6.11999989     -0.842222512      0.220863730     -0.413911730       2.83286953    
   6.12999964     -0.840050936      0.213178262     -0.386091322       2.73111987    
   6.13999987     -0.837964296      0.203888774     -0.359290898       2.62889838    
   6.15000010     -0.835978150      0.193094879     -0.333514482       2.52633572    
   6.15999985     -0.834107041      0.180900365     -0.308764905       2.42355037    
   6.17000008     -0.832364440      0.167412013     -0.285043865       2.32064843    
   6.17999983     -0.830762744      0.152738363     -0.262352020       2.21772289    
   6.19000006     -0.829313278      0.136988521     -0.240689218       2.11485410    
   6.19999981     -0.828026235      0.120271035     -0.220054522       2.01211023    
   6.21000004     -0.826910734      0.102692783     -0.200446412       1.90954721    
   6.21999979     -0.825974882       8.43580365E-02 -0.181862831       1.80720961    
   6.23000002     -0.825225770       6.53676167E-02 -0.164301351       1.70513141    
   6.23999977     -0.824669421       4.58181761E-02 -0.147759259       1.60333669    
   6.25000000     -0.824310958       2.58016214E-02 -0.132233620       1.50184059    
   6.25999975     -0.824154615       5.40470798E-03 -0.117721424       1.40065038    
   6.26999998     -0.824203849      -1.52912615E-02 -0.104219593       1.29976618    
   6.27999973     -0.824461222      -3.62105556E-02  -9.17250961E-02   1.19918227    
   6.28999996     -0.824928582      -5.72830625E-02  -8.02349821E-02   1.09888756    
   6.29999971     -0.825607181      -7.84441978E-02  -6.97464347E-02  0.998866856    
   6.30999994     -0.826497555      -9.96347144E-02  -6.02567978E-02  0.899101496    
   6.31999969     -0.827599764     -0.120800428      -5.17636240E-02  0.799570143    
   6.32999992     -0.828913331     -0.141891912      -4.42646928E-02  0.700249434    
   6.33999968     -0.830437243     -0.162864074      -3.77580151E-02  0.601114690    
   6.34999990     -0.832170069     -0.183675751      -3.22418623E-02  0.502140403    
   6.35999966     -0.834110081     -0.204289258      -2.77147591E-02  0.403300583    
   6.36999989     -0.836255074     -0.224669859      -2.41754893E-02  0.304569334    
   6.37999964     -0.838602602     -0.244785354      -2.16230955E-02  0.205921158    
   6.38999987     -0.841149807     -0.264605522      -2.00568717E-02  0.107331224    
   6.39999962     -0.843893647     -0.284101635      -1.94763560E-02   8.77568871E-03
   6.40999985     -0.846830666     -0.303246021      -1.98813193E-02  -8.97680968E-02
   6.42000008     -0.849957287     -0.322011530      -2.12717503E-02 -0.188321352    
   6.42999983     -0.853269577     -0.340371132      -2.36478429E-02 -0.286903679    
   6.44000006     -0.856763303     -0.358297437      -2.70099789E-02 -0.385532856    
   6.44999981     -0.860433996     -0.375762284      -3.13587077E-02 -0.484224617    
   6.46000004     -0.864276886     -0.392736375      -3.66947241E-02 -0.582992494    
   6.46999979     -0.868286967     -0.409188896      -4.30188477E-02 -0.681847513    
   6.48000002     -0.872458816     -0.425087184      -5.03319949E-02 -0.780798137    
   6.48999977     -0.876786768     -0.440396458      -5.86351492E-02 -0.879849851    
   6.50000000     -0.881264687     -0.455079496      -6.79293349E-02 -0.979004920    
   6.50999975     -0.885886133     -0.469096512      -7.82155842E-02  -1.07826209    
   6.51999998     -0.890644252     -0.482404947      -8.94948989E-02  -1.17761636    
   6.52999973     -0.895531714     -0.494959325     -0.101768203      -1.27705860    
   6.53999996     -0.900540769     -0.506711245     -0.115036316      -1.37657511    
   6.54999971     -0.905663133     -0.517609358     -0.129299894      -1.47614717    
   6.55999994     -0.910889983     -0.527599454     -0.144559368      -1.57575107    
   6.56999969     -0.916211903     -0.536624551     -0.160814926      -1.67535722    
   6.57999992     -0.921619058     -0.544625103     -0.178066403      -1.77493012    
   6.58999968     -0.927100837     -0.551539302     -0.196313277      -1.87442791    
   6.59999990     -0.932646036     -0.557303309     -0.215554550      -1.97380197    
   6.60999966     -0.938242853     -0.561851740     -0.235788718      -2.07299662    
   6.61999989     -0.943878770     -0.565118074     -0.257013679      -2.17194915    
   6.62999964     -0.949540675     -0.567035139     -0.279226661      -2.27058935    
   6.63999987     -0.955214739     -0.567535698     -0.302424163      -2.36883950    
   6.64999962     -0.960886419     -0.566552937     -0.326601863      -2.46661401    
   6.65999985     -0.966540635     -0.564021170     -0.351754546      -2.56382012    
   6.67000008     -0.972161472     -0.559876323     -0.377876043      -2.66035724    
   6.67999983     -0.977732539     -0.554056823     -0.404959112      -2.75611782    
   6.69000006     -0.983236790     -0.546503901     -0.432995439      -2.85098720    
   6.69999981     -0.988656640     -0.537162304     -0.461975485      -2.94484425    
   6.71000004     -0.993973911     -0.525981009     -0.491888523      -3.03756166    
   6.71999979     -0.999169946     -0.512913465     -0.522722483      -3.12900639    
   6.73000002      -1.00422573     -0.497918218     -0.554463923      -3.21904039    
   6.73999977      -1.00912178     -0.480959356     -0.587098062      -3.30752134    
   6.75000000      -1.01383829     -0.462006748     -0.620608687      -3.39430332    
   6.75999975      -1.01835525     -0.441036433     -0.654977977      -3.47923708    
   6.76999998      -1.02265227     -0.418030769     -0.690186739      -3.56217146    
   6.77999973      -1.02670908     -0.392978609     -0.726214230      -3.64295363    
   6.78999996      -1.03050506     -0.365875393     -0.763038158      -3.72142982    
   6.79999971      -1.03401971     -0.336723149     -0.800634623      -3.79744673    
   6.80999994      -1.03723264     -0.305530518     -0.838978350      -3.87085128    
   6.81999969      -1.04012358     -0.272312582     -0.878042459      -3.94149232    
   6.82999992      -1.04267228     -0.237090796     -0.917798519      -4.00922012    
   6.83999968      -1.04485881     -0.199892834     -0.958216667      -4.07388830    
   6.84999990      -1.04666364     -0.160752341     -0.999265611      -4.13535357    
   6.85999966      -1.04806757     -0.119708702      -1.04091263      -4.19347620    
   6.86999989      -1.04905164      -7.68068060E-02  -1.08312356      -4.24812126    
   6.87999964      -1.04959762      -3.20967808E-02  -1.12586308      -4.29915810    
   6.88999987      -1.04968774       1.43663231E-02  -1.16909432      -4.34646177    
   6.89999962      -1.04930472       6.25228211E-02  -1.21277940      -4.38991308    
   6.90999985      -1.04843187      0.112308674      -1.25687933      -4.42939854    
   6.92000008      -1.04705334      0.163655818      -1.30135381      -4.46481037    
   6.92999983      -1.04515386      0.216492444      -1.34616160      -4.49604845    
   6.94000006      -1.04271877      0.270743310      -1.39126050      -4.52301836    
   6.94999981      -1.03973448      0.326329976      -1.43660748      -4.54563284    
   6.96000004      -1.03618801      0.383171201      -1.48215842      -4.56381226    
   6.96999979      -1.03206718      0.441183090      -1.52786863      -4.57748365    
   6.98000002      -1.02736068      0.500279486      -1.57369280      -4.58658171    
   6.98999977      -1.02205825      0.560372055      -1.61958480      -4.59104824    
   7.00000000      -1.01615024      0.621370792      -1.66549814      -4.59083271    
   7.00999975      -1.00962806      0.683184028      -1.71138573      -4.58589220    
   7.01999998      -1.00248408      0.745718718      -1.75720012      -4.57619143    
   7.02999973     -0.994711578      0.808880806      -1.80289364      -4.56170177    
   7.03999996     -0.986304700      0.872575223      -1.84841812      -4.54240322    
   7.04999971     -0.977258623      0.936706245      -1.89372551      -4.51828289    
   7.05999994     -0.967569470       1.00117755      -1.93876767      -4.48933554    
   7.06999969     -0.957234263       1.06589258      -1.98349619      -4.45556307    
   7.07999992     -0.946251094       1.13075459      -2.02786279      -4.41697502    
   7.08999968     -0.934619009       1.19566691      -2.07181954      -4.37358809    
   7.09999990     -0.922337949       1.26053309      -2.11531854      -4.32542610    
   7.10999966     -0.909408867       1.32525682      -2.15831232      -4.27252054    
   7.11999989     -0.895833611       1.38974261      -2.20075345      -4.21490955    
   7.12999964     -0.881615102       1.45389545      -2.24259496      -4.15263844    
   7.13999987     -0.866757154       1.51762116      -2.28379083      -4.08575916    
   7.14999962     -0.851264417       1.58082652      -2.32429504      -4.01433086    
   7.15999985     -0.835142612       1.64341938      -2.36406255      -3.93841887    
   7.17000008     -0.818398356       1.70530891      -2.40304875      -3.85809493    
   7.17999983     -0.801039100       1.76640546      -2.44121003      -3.77343726    
   7.19000006     -0.783073187       1.82662094      -2.47850347      -3.68453050    
   7.19999981     -0.764509916       1.88586867      -2.51488686      -3.59146523    
   7.21000004     -0.745359361       1.94406390      -2.55031919      -3.49433780    
   7.21999979     -0.725632429       2.00112367      -2.58476043      -3.39325023    
   7.23000002     -0.705340922       2.05696678      -2.61817145      -3.28831053    
   7.23999977     -0.684497416       2.11151409      -2.65051413      -3.17963147    
   7.25000000     -0.663115203       2.16468859      -2.68175197      -3.06733179    
   7.25999975     -0.641208470       2.21641564      -2.71184921      -2.95153451    
   7.26999998     -0.618791997       2.26662254      -2.74077153      -2.83236814    
   7.27999973     -0.595881343       2.31523919      -2.76848578      -2.70996523    
   7.28999996     -0.572492719       2.36219811      -2.79496050      -2.58446336    
   7.29999971     -0.548643112       2.40743423      -2.82016516      -2.45600414    
   7.30999994     -0.524349988       2.45088530      -2.84407115      -2.32473302    
   7.31999969     -0.499631554       2.49249148      -2.86665106      -2.19079971    
   7.32999992     -0.474506497       2.53219581      -2.88787889      -2.05435705    
   7.33999968     -0.448994160       2.56994438      -2.90773034      -1.91556180    
   7.34999990     -0.423114330       2.60568595      -2.92618275      -1.77457356    
   7.35999966     -0.396887302       2.63937259      -2.94321513      -1.63155508    
   7.36999989     -0.370333880       2.67095923      -2.95880771      -1.48667169    
   7.37999964     -0.343475252       2.70040369      -2.97294283      -1.34009135    
   7.38999987     -0.316333055       2.72766733      -2.98560452      -1.19198430    
   7.39999962     -0.288929284       2.75271463      -2.99677801      -1.04252279    
   7.40999985     -0.261286259       2.77551293      -3.00645089     -0.891880929    
   7.41999960     -0.233426616       2.79603338      -3.01461220     -0.740234315    
   7.42999983     -0.205373272       2.81425023      -3.02125287     -0.587759972    
   7.44000006     -0.177149370       2.83014083      -3.02636528     -0.434635937    
   7.44999981     -0.148778275       2.84368634      -3.02994394     -0.281041116    
   7.46000004     -0.120283514       2.85487103      -3.03198504     -0.127155066    
   7.46999979      -9.16887671E-02   2.86368299      -3.03248668       2.68423669E-02
   7.48000002      -6.30178005E-02   2.87011313      -3.03144836      0.180771172    
   7.48999977      -3.42944637E-02   2.87415624      -3.02887201      0.334451497    
   7.50000000      -5.54264057E-03   2.87581038      -3.02476072      0.487703830    
   7.50999975       2.32137833E-02   2.87507749      -3.01911998      0.640349269    
   7.51999998       5.19509651E-02   2.87196231      -3.01195645      0.792209864    
   7.52999973       8.06451142E-02   2.86647367      -3.00327897      0.943108678    
   7.53999996      0.109272562       2.85862350      -2.99309802       1.09287012    
   7.54999971      0.137809768       2.84842730      -2.98142600       1.24132025    
   7.55999994      0.166233346       2.83590388      -2.96827674       1.38828707    
   7.56999969      0.194520146       2.82107568      -2.95366597       1.53360033    
   7.57999992      0.222647250       2.80396819      -2.93761086       1.67709243    
   7.58999968      0.250591993       2.78461075      -2.92013073       1.81859803    
   7.59999990      0.278332055       2.76303577      -2.90124607       1.95795476    
   7.60999966      0.305845439       2.73927879      -2.88097930       2.09500313    
   7.61999989      0.333110482       2.71337867      -2.85935426       2.22958708    
   7.62999964      0.360105991       2.68537784      -2.83639622       2.36155367    
   7.63999987      0.386811167       2.65532136      -2.81213236       2.49075389    
   7.64999962      0.413205713       2.62325764      -2.78659081       2.61704254    
   7.65999985      0.439269811       2.58923841      -2.75980163       2.74027872    
   7.66999960      0.464984149       2.55331802      -2.73179579       2.86032557    
   7.67999983      0.490330011       2.51555371      -2.70260620       2.97705102    
   7.69000006      0.515289247       2.47600579      -2.67226648       3.09032750    
   7.69999981      0.539844394       2.43473721      -2.64081168       3.20003247    
   7.71000004      0.563978493       2.39181376      -2.60827827       3.30604863    
   7.71999979      0.587675393       2.34730387      -2.57470345       3.40826392    
   7.73000002      0.610919535       2.30127811      -2.54012609       3.50657153    
   7.73999977      0.633696139       2.25380993      -2.50458550       3.60087085    
   7.75000000      0.655991197       2.20497465      -2.46812224       3.69106650    
   7.75999975      0.677791357       2.15485024      -2.43077803       3.77706981    
   7.76999998      0.699084163       2.10351658      -2.39259505       3.85879779    
   7.77999973      0.719857931       2.05105567      -2.35361648       3.93617392    
   7.78999996      0.740101814       1.99755108      -2.31388617       4.00912809    
   7.79999971      0.759805799       1.94308841      -2.27344871       4.07759714    
   7.80999994      0.778960705       1.88775468      -2.23234940       4.14152479    
   7.81999969      0.797558308       1.83163846      -2.19063354       4.20086098    
   7.82999992      0.815591216       1.77482963      -2.14834762       4.25556326    
