 x   y1   y2   y3   y4
   1.65999997     -0.933657825      -5.68223745E-03  -1.11796427       4.39882898    
   1.66999996     -0.933536291       2.96781510E-02  -1.07425570       4.34224892    
   1.67999995     -0.933070600       6.31437600E-02  -1.03113186       4.28189993    
   1.68999994     -0.932279944       9.46629569E-02 -0.988629758       4.21793270    
   1.69999993     -0.931183994      0.124189846     -0.946784735       4.15050411    
   1.70999992     -0.929802895      0.151684731     -0.905630648       4.07977724    
   1.71999991     -0.928157151      0.177114531     -0.865199625       4.00591946    
   1.73000002     -0.926267564      0.200453252     -0.825522125       3.92910290    
   1.74000001     -0.924155116      0.221682325     -0.786626875       3.84950328    
   1.75000000     -0.921840966      0.240790993     -0.748540759       3.76729941    
   1.75999999     -0.919346333      0.257776618     -0.711288989       3.68267202    
   1.76999998     -0.916692436      0.272644907     -0.674894810       3.59580255    
   1.77999997     -0.913900435      0.285410136     -0.639379799       3.50687242    
   1.78999996     -0.910991192      0.296095163     -0.604763627       3.41606212    
   1.79999995     -0.907985389      0.304731429     -0.571064234       3.32354975    
   1.80999994     -0.904903293      0.311358839     -0.538297713       3.22951031    
   1.81999993     -0.901764750      0.316025525     -0.506478548       3.13411379    
   1.82999992     -0.898589134      0.318787456     -0.475619435       3.03752518    
   1.83999991     -0.895395160      0.319708019     -0.445731491       2.93990254    
   1.84999990     -0.892200887      0.318857312     -0.416824311       2.84139657    
   1.86000001     -0.889023662      0.316311538     -0.388906032       2.74214935    
   1.87000000     -0.885880053      0.312152177     -0.361983359       2.64229393    
   1.88000000     -0.882785738      0.306465089     -0.336061776       2.54195333    
   1.88999999     -0.879755557      0.299339592     -0.311145544       2.44124079    
   1.89999998     -0.876803458      0.290867507     -0.287237853       2.34025836    
   1.90999997     -0.873942375      0.281142205     -0.264340967       2.23909783    
   1.91999996     -0.871184468      0.270257562     -0.242456228       2.13784027    
   1.92999995     -0.868540823      0.258307159     -0.221584246       2.03655577    
   1.93999994     -0.866021574      0.245383278     -0.201724991       1.93530476    
   1.94999993     -0.863636076      0.231576219     -0.182877868       1.83413756    
   1.95999992     -0.861392677      0.216973543     -0.165041819       1.73309505    
   1.96999991     -0.859298944      0.201659530     -0.148215443       1.63220966    
   1.97999990     -0.857361555      0.185714602     -0.132397026       1.53150570    
   1.99000001     -0.855586469      0.169215024     -0.117584668       1.43100011    
   2.00000000     -0.853978872      0.152232602     -0.103776328       1.33070338    
   2.00999999     -0.852543235      0.134834528      -9.09698904E-02   1.23062015    
   2.01999998     -0.851283371      0.117083289      -7.91632161E-02   1.13074970    
   2.02999997     -0.850202560       9.90367383E-02  -6.83542043E-02   1.03108716    
   2.03999996     -0.849303484       8.07482079E-02  -5.85408136E-02  0.931623638    
   2.04999995     -0.848588288       6.22666776E-02  -4.97211106E-02  0.832347155    
   2.05999994     -0.848058641       4.36370336E-02  -4.18932959E-02  0.733243108    
   2.06999993     -0.847715855       2.49003768E-02  -3.50557305E-02  0.634294748    
   2.07999992     -0.847560823       6.09437935E-03  -2.92069446E-02  0.535483718    
   2.08999991     -0.847594082      -1.27463331E-02  -2.43456643E-02  0.436790347    
   2.09999990     -0.847815752      -3.15897688E-02  -2.04708148E-02  0.338194042    
   2.10999990     -0.848225772      -5.04061431E-02  -1.75815299E-02  0.239673674    
   2.11999989     -0.848823726      -6.91674128E-02  -1.56771597E-02  0.141207784    
   2.12999988     -0.849608898      -8.78468156E-02  -1.47572653E-02   4.27748524E-02
   2.13999987     -0.850580335     -0.106418438      -1.48216244E-02  -5.56464568E-02
   2.14999986     -0.851736844     -0.124856733      -1.58702265E-02 -0.154077098    
   2.15999985     -0.853076935     -0.143136039      -1.79032665E-02 -0.252537429    
   2.16999984     -0.854598939     -0.161230177      -2.09211390E-02 -0.351047009    
   2.18000007     -0.856300831     -0.179111943      -2.49244310E-02 -0.449624360    
   2.19000006     -0.858180344     -0.196752757      -2.99139079E-02 -0.548286796    
   2.20000005     -0.860234976     -0.214122191      -3.58905010E-02 -0.647050083    
   2.21000004     -0.862461805     -0.231187627      -4.28552926E-02 -0.745928288    
   2.22000003     -0.864857614     -0.247913867      -5.08094914E-02 -0.844933391    
   2.23000002     -0.867418826     -0.264262855      -5.97544163E-02 -0.944074929    
   2.24000001     -0.870141447     -0.280193329      -6.96914718E-02  -1.04335976    
   2.25000000     -0.873021126     -0.295660675      -8.06221068E-02  -1.14279151    
   2.25999999     -0.876052976     -0.310616612      -9.25477967E-02  -1.24237025    
   2.26999998     -0.879231572     -0.325009197     -0.105469994      -1.34209180    
   2.27999997     -0.882551074     -0.338782668     -0.119390085      -1.44194758    
   2.28999996     -0.886004984     -0.351877511     -0.134309351      -1.54192376    
   2.29999995     -0.889586151     -0.364230484     -0.150228903      -1.64200103    
   2.30999994     -0.893286884     -0.375774860     -0.167149618      -1.74215364    
   2.31999993     -0.897098720     -0.386440635     -0.185072109      -1.84234941    
   2.32999992     -0.901012540     -0.396154851     -0.203996614      -1.94254875    
   2.33999991     -0.905018389     -0.404842049     -0.223922938      -2.04270434    
   2.34999990     -0.909105659     -0.412424743     -0.244850367      -2.14276099    
   2.35999990     -0.913262904     -0.418824017     -0.266777605      -2.24265456    
   2.36999989     -0.917477906     -0.423960179     -0.289702654      -2.34231281    
   2.37999988     -0.921737611     -0.427753448     -0.313622773      -2.44165397    
   2.38999987     -0.926028192     -0.430124670     -0.338534355      -2.54058766    
   2.39999986     -0.930335104     -0.430996120     -0.364432842      -2.63901424    
   2.40999985     -0.934642911     -0.430292279     -0.391312599      -2.73682547    
   2.41999984     -0.938935459     -0.427940607     -0.419166923      -2.83390450    
   2.42999983     -0.943195999     -0.423872292     -0.447987854      -2.93012643    
   2.44000006     -0.947407007     -0.418022960     -0.477766156      -3.02535844    
   2.45000005     -0.951550364     -0.410333335     -0.508491278      -3.11946082    
   2.46000004     -0.955607355     -0.400749832     -0.540151119      -3.21228743    
   2.47000003     -0.959558845     -0.389225125     -0.572732270      -3.30368638    
   2.48000002     -0.963385224     -0.375718504     -0.606219590      -3.39350152    
   2.49000001     -0.967066467     -0.360196292     -0.640596449      -3.48157215    
   2.50000000     -0.970582306     -0.342632025     -0.675844669      -3.56773472    
   2.50999999     -0.973912239     -0.323006690     -0.711944282      -3.65182400    
   2.51999998     -0.977035522     -0.301308781     -0.748873711      -3.73367310    
   2.52999997     -0.979931474     -0.277534336     -0.786609709      -3.81311512    
   2.53999996     -0.982579291     -0.251686841     -0.825127423      -3.88998342    
   2.54999995     -0.984958351     -0.223777056     -0.864400268      -3.96411324    
   2.55999994     -0.987048030     -0.193822876     -0.904400051      -4.03534174    
   2.56999993     -0.988828063     -0.161849096     -0.945096910      -4.10350943    
   2.57999992     -0.990278363     -0.127887100     -0.986459494      -4.16845989    
   2.58999991     -0.991379261      -9.19745639E-02  -1.02845490      -4.23004103    
   2.59999990     -0.992111504      -5.41551150E-02  -1.07104862      -4.28810596    
   2.60999990     -0.992456198      -1.44779813E-02  -1.11420476      -4.34251308    
   2.61999989     -0.992395043       2.70023588E-02  -1.15788615      -4.39312696    
   2.62999988     -0.991910338       7.02265501E-02  -1.20205414      -4.43981743    
   2.63999987     -0.990984917      0.115130715      -1.24666893      -4.48246145    
   2.64999986     -0.989602327      0.161646828      -1.29168952      -4.52094269    
   2.65999985     -0.987746835      0.209703043      -1.33707356      -4.55515242    
   2.66999984     -0.985403359      0.259224057      -1.38277793      -4.58498907    
   2.67999983     -0.982557714      0.310131431      -1.42875838      -4.61035776    
   2.69000006     -0.979196370      0.362343878      -1.47496986      -4.63117266    
   2.70000005     -0.975306749      0.415777653      -1.52136636      -4.64735460    
   2.71000004     -0.970877051      0.470346749      -1.56790125      -4.65883303    
   2.72000003     -0.965896308      0.525963187      -1.61452711      -4.66554499    
   2.73000002     -0.960354567      0.582537353      -1.66119599      -4.66743565    
   2.74000001     -0.954242647      0.639978170      -1.70785952      -4.66445780    
   2.75000000     -0.947552383      0.698193312      -1.75446880      -4.65657282    
   2.75999999     -0.940276504      0.757089555      -1.80097449      -4.64374971    
   2.76999998     -0.932408631      0.816572845      -1.84732723      -4.62596560    
   2.77999997     -0.923943400      0.876548648      -1.89347720      -4.60320568    
   2.78999996     -0.914876342      0.936921895      -1.93937469      -4.57546282    
   2.79999995     -0.905203938      0.997597516      -1.98496985      -4.54273796    
   2.80999994     -0.894923687       1.05848026      -2.03021288      -4.50503922    
   2.81999993     -0.884033978       1.11947513      -2.07505417      -4.46238279    
   2.82999992     -0.872534156       1.18048739      -2.11944413      -4.41479254    
   2.83999991     -0.860424519       1.24142277      -2.16333365      -4.36229944    
   2.84999990     -0.847706258       1.30218756      -2.20667386      -4.30494213    
   2.85999990     -0.834381640       1.36268890      -2.24941635      -4.24276638    
   2.86999989     -0.820453703       1.42283475      -2.29151320      -4.17582512    
   2.87999988     -0.805926442       1.48253405      -2.33291721      -4.10417795    
   2.88999987     -0.790804803       1.54169691      -2.37358141      -4.02789211    
   2.89999986     -0.775094569       1.60023451      -2.41345978      -3.94704056    
   2.90999985     -0.758802474       1.65805972      -2.45250726      -3.86170363    
   2.91999984     -0.741936028       1.71508670      -2.49067926      -3.77196789    
   2.92999983     -0.724503696       1.77123117      -2.52793217      -3.67792606    
   2.93999982     -0.706514657       1.82641053      -2.56422353      -3.57967687    
   2.95000005     -0.687978983       1.88054407      -2.59951186      -3.47732520    
   2.96000004     -0.668907523       1.93355298      -2.63375664      -3.37098145    
   2.97000003     -0.649311900       1.98536026      -2.66691852      -3.26076198    
   2.98000002     -0.629204571       2.03589129      -2.69895935      -3.14678812    
   2.99000001     -0.608598590       2.08507323      -2.72984219      -3.02918673    
   3.00000000     -0.587507844       2.13283563      -2.75953150      -2.90808940    
   3.00999999     -0.565946817       2.17911077      -2.78799295      -2.78363276    
   3.01999998     -0.543930769       2.22383261      -2.81519341      -2.65595794    
   3.02999997     -0.521475554       2.26693821      -2.84110165      -2.52521062    
   3.03999996     -0.498597622       2.30836701      -2.86568785      -2.39154053    
   3.04999995     -0.475314021       2.34806108      -2.88892341      -2.25510144    
   3.05999994     -0.451642364       2.38596487      -2.91078138      -2.11605072    
   3.06999993     -0.427600861       2.42202616      -2.93123627      -1.97454953    
   3.07999992     -0.403208166       2.45619512      -2.95026469      -1.83076215    
   3.08999991     -0.378483444       2.48842502      -2.96784449      -1.68485606    
   3.09999990     -0.353446305       2.51867199      -2.98395538      -1.53700161    
   3.10999990     -0.328116775       2.54689527      -2.99857855      -1.38737166    
   3.11999989     -0.302515268       2.57305670      -3.01169729      -1.23614144    
   3.12999988     -0.276662618       2.59712172      -3.02329659      -1.08348846    
   3.13999987     -0.250579923       2.61905885      -3.03336287     -0.929592073    
   3.14999986     -0.224288628       2.63883948      -3.04188490     -0.774633229    
   3.15999985     -0.197810411       2.65643811      -3.04885268     -0.618794322    
   3.16999984     -0.171167210       2.67183304      -3.05425835     -0.462258875    
   3.17999983     -0.144381166       2.68500519      -3.05809593     -0.305211395    
   3.18999982     -0.117474578       2.69593906      -3.06036139     -0.147836998    
   3.19999981      -9.04698893E-02   2.70462251      -3.06105232       9.67878103E-03
   3.21000004      -6.33896589E-02   2.71104670      -3.06016803      0.167150244    
   3.22000003      -3.62565070E-02   2.71520591      -3.05770993      0.324391752    
   3.23000002      -9.09310021E-03   2.71709776      -3.05368137      0.481218010    
   3.24000001       1.80778913E-02   2.71672344      -3.04808760      0.637444377    
   3.25000000       4.52338271E-02   2.71408725      -3.04093528      0.792886972    
   3.25999999       7.23521188E-02   2.70919704      -3.03223324      0.947363019    
   3.26999998       9.94102880E-02   2.70206404      -3.02199197       1.10069108    
   3.27999997      0.126385972       2.69270253      -3.01022387       1.25269139    
   3.28999996      0.153256968       2.68113017      -2.99694324       1.40318584    
   3.29999995      0.180001274       2.66736794      -2.98216581       1.55199862    
   3.30999994      0.206597105       2.65144038      -2.96590948       1.69895601    
   3.31999993      0.233022943       2.63337493      -2.94819355       1.84388697    
   3.32999992      0.259257585       2.61320233      -2.92903900       1.98662341    
   3.33999991      0.285280079       2.59095669      -2.90846896       2.12699986    
   3.34999990      0.311069906       2.56667495      -2.88650751       2.26485467    
   3.35999990      0.336606920       2.54039764      -2.86318088       2.40002918    
   3.36999989      0.361871362       2.51216793      -2.83851647       2.53236890    
   3.37999988      0.386843920       2.48203230      -2.81254339       2.66172290    
   3.38999987      0.411505818       2.45004010      -2.78529239       2.78794456    
   3.39999986      0.435838729       2.41624355      -2.75679541       2.91089177    
   3.40999985      0.459824860       2.38069797      -2.72708583       3.03042698    
   3.41999984      0.483447045       2.34346104      -2.69619870       3.14641738    
   3.42999983      0.506688654       2.30459380      -2.66416979       3.25873542    
   3.43999982      0.529533684       2.26415944      -2.63103652       3.36725855    
   3.44999981      0.551966846       2.22222424      -2.59683752       3.47186971    
   3.46000004      0.573973417       2.17885637      -2.56161261       3.57245731    
   3.47000003      0.595539451       2.13412690      -2.52540231       3.66891599    
   3.48000002      0.616651654       2.08810925      -2.48824835       3.76114583    
   3.49000001      0.637297571       2.04087901      -2.45019364       3.84905338    
   3.50000000      0.657465458       1.99251366      -2.41128182       3.93255162    
   3.50999999      0.677144349       1.94309306      -2.37155747       4.01155996    
   3.51999998      0.696324110       1.89269900      -2.33106589       4.08600473    
   3.52999997      0.714995384       1.84141493      -2.28985286       4.15581846    
   3.53999996      0.733149707       1.78932607      -2.24796510       4.22094107    
   3.54999995      0.750779510       1.73651922      -2.20544982       4.28131962    
   3.55999994      0.767877996       1.68308270      -2.16235471       4.33690882    
   3.56999993      0.784439325       1.62910593      -2.11872768       4.38767004    
   3.57999992      0.800458610       1.57467961      -2.07461739       4.43357277    
   3.58999991      0.815931737       1.51989532      -2.03007245       4.47459364    
   3.59999990      0.830855608       1.46484554      -1.98514175       4.51071739    
   3.60999990      0.845228076       1.40962327      -1.93987441       4.54193687    
   3.61999989      0.859047830       1.35432208      -1.89431942       4.56825209    
   3.62999988      0.872314572       1.29903555      -1.84852576       4.58967161    
   3.63999987      0.885028899       1.24385726      -1.80254233       4.60621166    
   3.64999986      0.897192359       1.18888080      -1.75641775       4.61789703    
   3.65999985      0.908807456       1.13419890      -1.71020043       4.62476063    
   3.66999984      0.919877589       1.07990384      -1.66393840       4.62684298    
   3.67999983      0.930407107       1.02608681      -1.61767936       4.62419319    
   3.68999982      0.940401196      0.972837567      -1.57147014       4.61686850    
   3.69999981      0.949865997      0.920244277      -1.52535737       4.60493422    
   3.70999980      0.958808541      0.868393183      -1.47938669       4.58846331    
   3.72000003      0.967236638      0.817368150      -1.43360305       4.56753683    
   3.73000002      0.975158930      0.767250478      -1.38805056       4.54224348    
   3.74000001      0.982584894      0.718118429      -1.34277248       4.51267958    
   3.75000000      0.989524782      0.670046866      -1.29781091       4.47894812    
   3.75999999      0.995989561      0.623106897      -1.25320709       4.44115973    
   3.76999998       1.00199091      0.577365398      -1.20900095       4.39943171    
   3.77999997       1.00754106      0.532884717      -1.16523123       4.35388756    
   3.78999996       1.01265299      0.489722282      -1.12193549       4.30465698    
   3.79999995       1.01734006      0.447930187      -1.07914996       4.25187445    
   3.80999994       1.02161634      0.407554865      -1.03690946       4.19567966    
   3.81999993       1.02549613      0.368636668     -0.995247304       4.13621664    
   3.82999992       1.02899408      0.331209689     -0.954195499       4.07363272    
   3.83999991       1.03212535      0.295301408     -0.913784504       4.00807905    
   3.84999990       1.03490520      0.260932475     -0.874043286       3.93970847    
   3.85999990       1.03734910      0.228116602     -0.834999204       3.86867547    
   3.86999989       1.03947270      0.196860388     -0.796678126       3.79513502    
   3.87999988       1.04129148      0.167163342     -0.759104371       3.71924210    
   3.88999987       1.04282105      0.139017910     -0.722300649       3.64115071    
